,book,DE_audio,EN_audio,score,DE_transcript,EN_transcript
0,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_1.flac,00006-f000003,0.477143,"Charlotte ging ihr entgegen; das liebe Kind eilte, sich ihr zu nähern, warf sich ihr zu Füßen und umfaßte ihre Kniee.",Charlotte went out to receive her.
1,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_2.flac,00006-f000005,0.48836,"Wozu die Demütigung! sagte Charlotte, die einigermaßen verlegen war und sie aufheben wollte.","Why such humility? said Charlotte, a little embar rassed, and endeavoring to raise her from the ground."
2,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_3.flac,00006-f000005,0.452632,"Es ist so demütig nicht gemeint, versetzte Ottilie, die in ihrer vorigen Stellung blieb.","Why such humility? said Charlotte, a little embar rassed, and endeavoring to raise her from the ground."
3,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_4.flac,00006-f000006,0.691948,"Ich mag mich nur so gern jener Zeit erinnern, da ich noch nicht höher reichte als bis an Ihre Kniee und Ihrer Liebe schon so gewiß war.","It is not meant for humility, Ottilie answered, with out moving from the position in which she had placed herself; I am only thinking of the time when I could not reach higher than to your knees, and when I had just learned to know how you loved me."
4,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_5.flac,00006-f000007,0.6190479999999999,"Sie stand auf, und Charlotte umarmte sie herzlich.","She stood up, and Charlotte embraced her warmly."
5,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_6.flac,00006-f000008,0.700571,Sie ward den Männern vorgestellt und gleich mit besonderer Achtung als Gast behandelt.,"She was introduced to the gentlemen, and was at once treated with especial courtesy as a visitor."
6,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_7.flac,00006-f000009,0.209091,Schönheit ist überall ein gar willkommener Gast.,Beauty is a welcome guest everywhere.
7,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_8.flac,00006-f000010,0.501737,"Sie schien aufmerksam auf das Gespräch, ohne daß sie daran teilgenommen hätte.","She appeared attentive to the conversation, without taking a part in it."
8,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_9.flac,00006-f000011,0.0375,Den andern Morgen sagte Eduard zu Charlotten:,"The next morning Edward said to Charlotte, What an agreeable, entertaining girl she is !"
9,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_10.flac,00006-f000012,0.0785714,"Es ist ein angenehmes, unterhaltendes Mädchen.","Entertaining! answered Charlotte, with a smile; why, she has not opened her lips yet!"
10,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_11.flac,00006-f000013,0.24375,Unterhaltend? versetzte Charlotte mit Lächeln; sie hat ja den Mund noch nicht aufgetan.,"Indeed ! said Edward, as he seemed to bethink him self; that is very strange."
11,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_12.flac,00006-f000014,0.571277,"So? erwiderte Eduard, indem er sich zu besinnen schien, das wäre doch wunderbar!.Charlotte gab dem neuen Ankömmling nur wenig Winke, wie es mit dem Hausgeschäfte zu halten sei.",Elective Affinities Charlotte had to give the newcomer but a very few hints on the management of the household.
12,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_13.flac,00006-f000015,0.467411,"Ottilie hatte schnell die ganze Ordnung eingesehen, ja, was noch mehr ist, empfunden.","Ottilie saw rapidly all the arrangements, and what was more, she felt them."
13,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_14.flac,00006-f000016,0.6125,"Was sie für alle, für einen jeden insbesondre zu besorgen hatte, begriff sie leicht.","She comprehended easily what was to be pro vided for the whole party, and what for each particular member of it."
14,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_15.flac,00006-f000017,0.0713592,Alles geschah pünktlich.,"Everything was done with the utmost punctuality; she knew how to direct, without appearing to be giving orders, and when any one had left anything undone, she at once set it right herself."
15,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_16.flac,00006-f000017,0.0713592,"Sie wußte anzuordnen, ohne daß sie zu befehlen schien, und wo jemand säumte, verrichtete sie das Geschäft gleich selbst.","<MERGE> Everything was done with the utmost punctuality; she knew how to direct, without appearing to be giving orders, and when any one had left anything undone, she at once set it right herself."
16,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_17.flac,00006-f000018,0.433864,"Sobald sie gewahr wurde, wieviel Zeit ihr übrigblieb, bat sie Charlotten, ihre Stunden einteilen zu dürfen, die nun genau beobachtet wurden.","As soon as she had found how much time she would have to spare, she begged Charlotte to divide her hours for her, and to these she adhered exactly."
17,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_18.flac,00006-f000019,0.65625,"Sie arbeitete das Vorgesetzte auf eine Art, von der Charlotte durch den Gehülfen unterrichtet war.",She worked at what was set before her in the way which the Assist ant had described to Charlotte.
18,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_19.flac,00006-f000020,0.247059,Man ließ sie gewähren.,They let her alone.
19,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_20.flac,00006-f000021,1.14945,Nur zuweilen suchte Charlotte sie anzuregen.,It was but seldom that Charlotte interfered.
20,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_21.flac,00006-f000022,0.71253,"So schob sie ihr manchmal abgeschriebene Federn unter, um sie auf einen freieren Zug der Handschrift zu leiten; aber auch diese waren bald wieder scharf geschnitten.","Sometimes she changed her pens for others which had been written with, to teach her to make bolder strokes in her handwriting, but these, she found, would be soon cut sharp and fine again."
21,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_22.flac,00006-f000023,1.06858,"Die Frauenzimmer hatten untereinander festgesetzt, französisch zu reden, wenn sie allein wären, und Charlotte beharrte um so mehr dabei, als Ottilie gesprächiger in der fremden Sprache war, indem man ihr die Übung derselben zur Pflicht gemacht hatte.","The ladies had agreed with one another when they were to speak nothing but French, and Charlotte per sisted in it the more, as she found Ottilie more ready to talk in a foreign language, when she was told it was her duty to exercise herself in it."
22,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_23.flac,00006-f000024,0.52987,"Hier sagte sie oft mehr, als sie zu wollen schien.",In this way she often said more than she seemed to intend.
23,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_24.flac,00006-f000025,0.5753550000000001,"Besonders ergetzte sich Charlotte an einer zufälligen, zwar genauen, aber doch liebevollen Schilderung der ganzen Pensionsanstalt.","Charlotte was particu larly pleased with a description, most complete, but at the same time most charming and amiable, which she gave her one day, by accident, of the school."
24,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_25.flac,00006-f000026,0.779,"Ottilie ward ihr eine liebe Gesellschafterin, und sie hoffte, dereinst an ihr eine zuverlässige Freundin zu finden.","She soon Elective Affinities felt her to be a delightful companion, and before long she hoped to find in her an attached friend."
25,108.wahlverwandtschaften_0902_librivox_64kb_mp3,1.6_26.flac,00006-f000027,0.758568,"Charlotte nahm indes die älteren Papiere wieder vor, die sich auf Ottilien bezogen, um sich in Erinnerung zu bringen, was die Vorsteherin, was der Gehülfe über das gute Kind geurteilt, um es mit ihrer Persönlichkeit selbst zu vergleichen.","At the same time she looked over again the more early accounts which had been sent her of Ottilie, to refresh her recollection with the opinion which the Superior and the Assistant had formed about her, and compare them with her in her own person."
