,book,DE_audio,EN_audio,score,DE_transcript,EN_transcript
0,13.chancellor_1006_librivox,00001-chancellor_2.flac,00001-f000001,0.403846,"Kapitän Huntly hat alle Segel beisetzen lassen, und der Nordwind treibt den Chancellor quer durch die Bai von Charleston.","I. CHARLESTON, SEPTEMBER th,.It is high tide, and three o'clock in the afternoon when we leave the Batteryquay; the ebb carries us off shore, and as Captain Huntly has hoisted both main and top sails, the northerly breeze drives the Chancellor briskly across the bay."
1,13.chancellor_1006_librivox,00001-chancellor_3.flac,00001-f000001,0.145238,"Bald ist das Fort Sumter umschifft und liegen uns die Batterien, welche den Hafen bestreichen, zur Linken.","<MERGE> I. CHARLESTON, SEPTEMBER th,.It is high tide, and three o'clock in the afternoon when we leave the Batteryquay; the ebb carries us off shore, and as Captain Huntly has hoisted both main and top sails, the northerly breeze drives the Chancellor briskly across the bay."
2,13.chancellor_1006_librivox,00001-chancellor_4.flac,00001-f000002,0.410687,"Um vier Uhr passirt unser Schiff die enge Einfahrt, durch die bei sinkendem Wasser eine schnelle Strömung fluthet.","Fort Sumter ere long is doubled, the sweeping batteries of the mainland on our left are soon passed, and by four o'clock the rapid current of the ebbing tide has carried us through the harbourmouth."
3,13.chancellor_1006_librivox,00001-chancellor_5.flac,00001-f000003,0.619091,Von hier aus ist die eigentliche offene See freilich noch ziemlich weit entfernt und nur durch enge gefährliche Wasserstraßen zwischen ausgedehnten Sandbänken zu erreichen.,But as yet we have not reached the open sea; we have still to thread our way through the narrow channels which the surge has hollowed out amongst the sandbanks.
4,13.chancellor_1006_librivox,00001-chancellor_6.flac,00001-f000004,0.067402,Kapitän Huntly biegt in das Fahrwasser nach Südwesten ein und hält auf den Leuchtthurm an der linken Spitze des Fort Sumter zu.,"The captain takes a south west course, rounding the lighthouse at the corner of the fort; the sails are closely trimmed; the last sandy point is safely coasted, and at length, at seven o'clock in the evening; we are out free upon the wide Atlantic."
5,13.chancellor_1006_librivox,00001-chancellor_7.flac,00001-f000004,0.067402,"Die Segel werden so dicht als möglich gegen den Wind gestellt, und um sieben Uhr Abends bleibt der letzte Ausläufer der Sandbänke hinter unserem Fahrzeuge zurück, das nun in den Atlantischen Ocean hinaussteuert.","<MERGE> The captain takes a south west course, rounding the lighthouse at the corner of the fort; the sails are closely trimmed; the last sandy point is safely coasted, and at length, at seven o'clock in the evening; we are out free upon the wide Atlantic."
6,13.chancellor_1006_librivox,00001-chancellor_8.flac,00001-f000005,0.262887,"Der Chancellor, ein schöner Dreimaster von 900 Tonnen, gehört dem reichen Hause der Gebrüder Leard in Liverpool.","The Chancellor is a fine squarerigged threemaster, of tons burden, and belongs to the wealthy Liverpool firm of Laird Brothers."
7,13.chancellor_1006_librivox,00001-chancellor_9.flac,00001-f000006,0.50837,"Das Schiff ist zwei Jahre alt, mit Kupfer bekleidet, aus Teakholz gebaut und führt, außer dem Besanmaste, Untermaste und Takelage aus Eisen.","She is two years old, is sheathed and secured with copper, her decks being of teak, and the base of all her masts, except the mizen, with all their fittings, being of iron."
8,13.chancellor_1006_librivox,00001-chancellor_10.flac,00001-f000007,0.937666,"Das solide und schöne Schiff, beim Bureau Veritas unter A. I. classificirt, vollendet eben seine dritte Reise zwischen Charleston und Liverpool.","She is registered first class A I, and is now on her third voyage between Charleston and Liverpool."
9,13.chancellor_1006_librivox,00001-chancellor_11.flac,00001-f000008,0.49514600000000003,"Bei der Abfahrt aus Charleston hißte es die englische Flagge; ein Seemann hätte aber auch ohne diese seinen Ursprung auf den ersten Blick erkannt: es war wirklich, für was es sich ausgab, d.h. englisch von der Wasserlinie bis zur Mastspitze.","As she wended her way through the channels of Charleston harbour, it was the British flag that was lowered from her masthead; but without colours at all, no sailor could have hesitated for a moment in telling her nationality,for English she was, and nothing but English from her waterline upwards to the truck of her masts."
10,13.chancellor_1006_librivox,00001-chancellor_12.flac,00001-f000009,0.649816,"An Bord des Chancellor, der jetzt nach England zurücksegelt, habe ich mich aus folgenden Gründen eingeschifft.",I must now relate how it happens that I have taken my passage on board the Chancellor on her return voyage to England.
11,13.chancellor_1006_librivox,00001-chancellor_13.flac,00001-f000009,0.530374,Zwischen SüdCarolina und dem Vereinigten Königreiche besteht keine directe Dampferverbindung.,I must now relate how it happens that I have taken my passage on board the Chancellor on her return voyage to England.
12,13.chancellor_1006_librivox,00001-chancellor_14.flac,00001-f000010,-0.036585400000000004,"Um eine transatlantische Linie zu erreichen, müßte man entweder nach Norden hinauf bis NewYork gehen oder nach Süden hinunter, bis NewOrleans.","<MERGE> At present there is no direct steamship service between South Carolina and Great Britain, and all who wish to cross must go either northwards to New York or southwards to New Orleans."
13,13.chancellor_1006_librivox,00001-chancellor_15.flac,00001-f000010,0.550624,"Zwischen NewYork und der alten Welt unterhalten verschiedene englische, deutsche und französische Gesellschaften eine häufige und sichere Verbindung, und von dort aus hätte mich eine Scotia, Holfatia oder ein Pereire bekannte Schiffe jener Linien schnell genug meinem Bestimmungsorte zugeführt.","At present there is no direct steamship service between South Carolina and Great Britain, and all who wish to cross must go either northwards to New York or southwards to New Orleans."
14,13.chancellor_1006_librivox,00001-chancellor_16.flac,00001-f000011,0.784173,"Zwischen NewOrleans und Europa verkehren die Dampfer der National Steam navigation Co., die sich an die französische Linie nach Colon und Aspinwall anschließen.","It is quite true that if I had chosen to start from New York I might have found plenty of vessels belonging to English, French, or Hamburg lines, any of which would have conveyed me by a rapid voyage to my destination; and it is equally true that if I had selected New Orleans for my embarkation I could readily have reached Europe by one of the vessels of the National Steam Navigation Company, which join the French Transatlantic line of Colon and Aspinwall."
15,13.chancellor_1006_librivox,00001-chancellor_17.flac,00001-f000012,0.289286,"Als ich aber auf den Quais in Charleston dahinging, sah ich den Chancellor.",But it was fated to be otherwise.
16,13.chancellor_1006_librivox,00001-chancellor_18.flac,00001-f000013,0.854392,"Das Schiff gefiel mir, und ich weiß nicht, welcher Instinct mich an Bord desselben trieb.","One day, as I was loitering about the Charleston quays, my eye lighted upon this vessel."
17,13.chancellor_1006_librivox,00001-chancellor_19.flac,00001-f000014,0.568367,"Es ist übrigens recht bequem eingerichtet, und bei günstigem Wind und Meere, wobei die Schnelligkeit die der Dampfer fast erreicht , ziehe ich es nach allen Seiten hin vor, mit einem Segelschiff zu reisen.","There was something about the Chancellor that pleased me, and a kind of involuntary impulse took me on board, where I found the internal arrangements perfectly comfortable."
18,13.chancellor_1006_librivox,00001-chancellor_20.flac,00001-f000015,-0.0380639,Zu Anfang des Herbstes hält sich in diesen niedrigen Breiten die Witterung noch sehr schön.,"Yielding to the idea that a voyage in a sailing vessel had certain charms beyond the transit in a steamer, and reckoning that with wind and wave in my favour there would be little material difference in time; considering, moreover, that in these low latitudes the weather in early autumn is fine and unbroken, I came to my decision, and proceeded forthwith to secure my passage by this route to Europe."
19,13.chancellor_1006_librivox,00001-chancellor_21.flac,00001-f000015,-0.0380639,Ich entschied mich also für die Ueberfahrt auf dem Chancellor.,"<MERGE> Yielding to the idea that a voyage in a sailing vessel had certain charms beyond the transit in a steamer, and reckoning that with wind and wave in my favour there would be little material difference in time; considering, moreover, that in these low latitudes the weather in early autumn is fine and unbroken, I came to my decision, and proceeded forthwith to secure my passage by this route to Europe."
20,13.chancellor_1006_librivox,00001-chancellor_22.flac,00001-f000016,0.786957,Habe ich daran wohl gethan?,Have I done right or wrong?
21,13.chancellor_1006_librivox,00001-chancellor_23.flac,00001-f000017,0.167647,Werde ich es zu bereuen haben?,Whether I shall have reason to regret my determination is a problem to be solved in the future.
22,13.chancellor_1006_librivox,00001-chancellor_24.flac,00001-f000017,0.167647,Die Zukunft wird es lehren.,<MERGE> Whether I shall have reason to regret my determination is a problem to be solved in the future.
