,book,DE_audio,EN_audio,score,DE_transcript,EN_transcript
0,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_5.flac,00005-f000004,0.57,Du mußt an nichts andres als an deine Rollen denken.,You must not think of anything but your acting.
1,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_6.flac,00005-f000005,1.05502,"Herr Isaacs ist sehr gut gegen uns gewesen, und wir sind ihm Geld schuldig.","Mr. Isaacs has been very good to us, and we owe him money."
2,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_7.flac,00005-f000006,1.49341,Das Mädchen sah auf und verzog den Mund.,The girl looked up and pouted.
3,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_9.flac,00005-f000008,0.8,Liebe ist mehr als Geld.,Love is more than money.
4,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_10.flac,00005-f000009,0.669981,"Herr Isaacs hat uns tausend Mark Vorschuß gegeben, damit wir unsere Schulden bezahlen und James ordentlich einkleiden können.","Mr. Isaacs has advanced us fifty pounds to pay of! our debts, and to get a proper outfit for James."
5,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_11.flac,00005-f000010,0.675,"Du darfst das nicht vergessen, Sibyl.","You must not forget that, Sibyl."
6,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_12.flac,00005-f000011,0.6,Tausend Mark sind eine sehr große Summe.,Fifty pounds is a very large sum.
7,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_13.flac,00005-f000012,1.0844200000000002,Herr Isaacs ist sehr entgegenkommend gewesen.,Mr. Isaacs has been most con siderate.
8,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_14.flac,00005-f000013,0.8884620000000001,"Er ist kein Gentleman, Mutter, und ich hasse die Art, wie er zu mir spricht. sagte das Mädchen, das aufstand und ans Fenster trat.","He is not a gentleman, mother, and I hate the way he talks to me, said the girl, rising to her feet, and going over to the window."
9,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_15.flac,00005-f000014,0.858333,"Ich weiß nicht, was wir ohne ihn machen sollten, antwortete die Alte in ihrem jämmerlichen Tone.","I don't know how we could manage without him, answered the elder woman, querulously."
10,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_16.flac,00005-f000015,1.7735299999999998,Sibyl Vane warf den Kopf zurück und lachte.,Sibyl Vane tossed her head and laughed.
11,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_17.flac,00005-f000016,0.688571,"Wir brauchen ihn nicht länger, Mutter.","We don't want him any more, mother."
12,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_18.flac,00005-f000017,0.236364,Prinz Wunderhold sorgt jetzt für unser Leben.,Prince Charming rules life for us now.
13,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_19.flac,00005-f000018,0.99,Dann hielt sie inne.,Then she paused.
14,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_20.flac,00005-f000019,0.8035939999999999,Das Blut schoß ihr in die Wangen und färbte sie dunkelrot.,"A rose shook in her blood, and shadowed her cheeks."
15,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_21.flac,00005-f000020,1.1328200000000002,Schneller Atem teilte ihre blühenden Lippen.,Quick breath parted the petals of her lips.
16,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_22.flac,00005-f000021,1.3,Sie zitterten.,They trembled.
17,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_23.flac,00005-f000022,0.801689,Ein Glutwind der Leidenschaft brauste über sie hin und erschütterte die glatten Falten ihres Gewandes.,"Some southern wind of passion swept over her, and stirred the dainty folds of her dress."
18,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_24.flac,00005-f000023,1.5377100000000001,"Ich liebe ihn, sagte sie einfach.","I love him, she said, simply."
19,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_27.flac,00005-f000025,0.261652,"Dabei gingen die gekrümmten Finger, an denen falsche Steine glänzten, ängstlich beschwörend hin und her, so daß die Worte eine komische Wirkung taten.","The waving of crooked, false jewelled fingers gave grotesqueness to the words."
20,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_28.flac,00005-f000026,0.857143,Das Mädchen lachte wieder.,The girl laughed again.
21,9.bildnis_dorian_gray_ak_librivox_64kb_mp3,00005-das_bildnis_29.flac,00005-f000027,0.772727,Der Jubel eines gefangenen Vogels lag in ihrer Stimme.,The joy of a caged bird was in her voice.
