,book,DE_audio,EN_audio,score,DE_transcript,EN_transcript
0,110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3,00027-kandid_0.flac,00027-f000001,0.6842050000000001,"Der treue Kakambo hatte bereits den türkischen Schiffspatron, der den Sultan Achmed nach Konstantinopel zurückbringen sollte, dahin vermocht, auch Kandid und Kakambo mit an Bord zu nehmen.","The faithful Cacambo had already prevailed upon the Turkish skipper, who was to conduct the Sultan Achmet to Constantinople, to receive Candide and Martin on his ship."
1,110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3,00027-kandid_1.flac,00027-f000002,0.631104,"Beide begaben sich aufs Schiff, nachdem sie Seiner erbarmungswürdigen Hoheit ihre Huldigung dargebracht hatten.",They both embarked after having made their obeisance to his miserable Highness.
2,110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3,00027-kandid_2.flac,00027-f000003,0.720118,"Sehen Sie, sprach Kandid unterwegs zu Martin, da haben wir nun mit sechs abgesetzten Königen gespeist, und noch dazu war unter den sechsen einer, dem ich ein Almosen gegeben habe.","You see, said Candide to Martin on the way, we supped with six dethroned kings, and of those six there was one to whom I gave charity."
3,110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3,00027-kandid_3.flac,00027-f000004,0.847059,"Vielleicht giebt es noch viele andere, weit unglücklichere Fürsten.",Perhaps there are many other princes yet more unfortunate.
4,110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3,00027-kandid_4.flac,00027-f000005,0.7065130000000001,Ich habe doch nur hundert Lama's verloren und fliege jetzt in Kunigundens Arme.,"For my part, I have only lost a hundred sheep; and now I am flying into Cunegonde's arms."
5,110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3,00027-kandid_5.flac,00027-f000006,0.14416700000000002,"Noch einmal, liebster Martin, Pangloß hatte Recht:","My dear Martin, yet once more Pangloss was right: all is for the best."
6,110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3,00027-kandid_6.flac,00027-f000006,0.14416700000000002,Alles ist gut.,"<MERGE> My dear Martin, yet once more Pangloss was right: all is for the best."
7,110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3,00027-kandid_7.flac,00027-f000007,0.875,Wollte Gott! seufzte Martin.,"I wish it, answered Martin."
8,110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3,00027-kandid_8.flac,00027-f000008,0.332787,"Aber, sprach Kandid, das ist doch ein höchst unwahrscheinliches Abenteuer, was wir da in Venedig erlebt haben.","But, said Candide, it was a very strange adventure we met with at Venice."
9,110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3,00027-kandid_10.flac,00027-f000011,0.629497,"Daß Könige abgesetzt werden, ist doch was sehr Gewöhnliches, und daß wir nun gerade die Ehre hatten, mit ihnen zu speisen, ist die Nebensache, auf die weiter gar nichts ankommt.","It is a very common thing for kings to be dethroned; and as for the honour we have had of supping in their company, it is a trifle not worth our attention."
10,110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3,00027-kandid_11.flac,00027-f000012,0.401424,"Kaum war Kandid auf dem Schiffe, so fiel er seinem alten Diener, seinem Freunde Kakambo, um den Hals.","No sooner had Candide got on board the vessel than he flew to his old valet and friend Cacambo, and tenderly embraced him."
11,110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3,00027-kandid_12.flac,00027-f000013,0.7191960000000001,"Nun, fragte er, was macht Kunigunde?","Well, said he, what news of Cunegonde?"
12,110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3,00027-kandid_13.flac,00027-f000014,1.2,Ist sie noch immer jenes Wunder der Schönheit und Anmuth?,Is she still a prodigy of beauty?
13,110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3,00027-kandid_14.flac,00027-f000015,0.866667,Liebt sie mich noch?,Does she love me still?
14,110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3,00027-kandid_15.flac,00027-f000016,0.12,"O, wie geht es ihr?",How is she?
