f000001,13.560,23.120,"I shall have ever present to my memory the dreadful day, on which I saw my father and mother killed, and my sister ravished."
f000002,23.120,46.720,"When the Bulgarians retired, my dear sister could not be found; but my mother, my father, and myself, with two maidservants and three little boys all of whom had been slain, were put in a hearse, to be conveyed for interment to a chapel belonging to the Jesuits, within two leagues of our family seat."
f000003,46.720,63.040,"A Jesuit sprinkled us with some holy water; it was horribly salt; a few drops of it fell into my eyes; the father perceived that my eyelids stirred a little; he put his hand upon my heart and felt it beat."
f000004,63.040,67.680,"I received assistance, and at the end of three weeks I recovered."
f000005,67.680,85.880,"You know, my dear Candide, I was very pretty; but I grew much prettier, and the reverend Father Didrie, Superior of that House, conceived the tenderest friendship for me; he gave me the habit of the order, some years after I was sent to Rome."
f000006,85.880,89.960,"The FatherGeneral needed new levies of young GermanJesuits."
f000007,89.960,99.800,"The sovereigns of Paraguay admit as few Spanish Jesuits as possible; they prefer those of other nations as being more subordinate to their commands."
f000008,99.800,106.160,"I was judged fit by the reverend FatherGeneral to go and work in this vineyard."
f000009,106.160,110.160,"We set outa Pole, a Tyrolese, and myself."
f000010,110.160,115.320,"Upon my arrival I was honoured with a subdeaconship and a lieutenancy."
f000011,115.320,118.560,"I am today colonel and priest."
f000012,118.560,126.440,"We shall give a warm reception to the King of Spain's troops; I will answer for it that they shall be excommunicated and well beaten."
f000013,126.440,129.600,"Providence sends you here to assist us."
f000014,129.600,137.400,"But is it, indeed, true that my dear sister Cunegonde is in the neighbourhood, with the Governor of Buenos Ayres?"
f000015,137.400,144.920,"Candide assured him on oath that nothing was more true, and their tears began afresh."
f000016,144.920,151.240,"The Baron could not refrain from embracing Candide; he called him his brother, his saviour."
f000017,151.240,163.680,"Ah! perhaps, said he, we shall together, my dear Candide, enter the town as conquerors, and recover my sister Cunegonde."
f000018,163.680,173.520,"That is all I want, said Candide, for I intended to marry her, and I still hope to do so."
f000019,173.520,183.040,"You insolent! replied the Baron, would you have the impudence to marry my sister who has seventytwo quarterings!"
f000020,183.040,189.520,"I find thou hast the most consummate effrontery to dare to mention so presumptuous a design!"
f000021,189.520,216.560,"Candide, petrified at this speech, made answer: Reverend Father, all the quarterings in the world signify nothing; I rescued your sister from the arms of a Jew and of an Inquisitor; she has great obligations to me, she wishes to marry me; Master Pangloss always told me that all men are equal, and certainly I will marry her."
f000022,216.560,229.080,"We shall see that, thou scoundrel! said the Jesuit Baron de ThundertenTronckh, and that instant struck him across the face with the flat of his sword."
f000023,229.080,243.080,"Candide in an instant drew his rapier, and plunged it up to the hilt in the Jesuit's belly; but in pulling it out reeking hot, he burst into tears."
f000024,243.080,251.000,"Good God! said he, I have killed my old master, my friend, my brotherinlaw!"
f000025,251.000,260.440,"I am the bestnatured creature in the world, and yet I have already killed three men, and of these three two were priests."
f000026,260.440,266.680,"Cacambo, who stood sentry by the door of the arbour, ran to him."
f000027,266.680,281.840,"We have nothing more for it than to sell our lives as dearly as we can, said his master to him, without doubt some one will soon enter the arbour, and we must die sword in hand."
f000028,281.840,296.160,"Cacambo, who had been in a great many scrapes in his lifetime, did not lose his head; he took the Baron's Jesuit habit, put it on Candide, gave him the square cap, and made him mount on horseback."
f000029,296.160,299.520,"All this was done in the twinkling of an eye."
f000030,299.520,312.880,"Let us gallop fast, master, everybody will take you for a Jesuit, going to give directions to your men, and we shall have passed the frontiers before they will be able to overtake us."
f000031,312.880,322.720,"He flew as he spoke these words, crying out aloud in Spanish: Make way, make way, for the reverend Father Colonel."
f000032,322.720,326.320,"End of chapter."
