f000001,16.640,36.080,"You see, said Cacambo to Candide, as soon as they had reached the frontiers of the Oreillons, that this hemisphere is not better than the others, take my word for it; let us go back to Europe by the shortest way."
f000002,36.080,42.240,"said Candide, and where shall we go? to my own country?"
f000003,42.240,55.400,"The Bulgarians and the Abares are slaying all; to Portugal? there I shall be burnt; and if we abide here we are every moment in danger of being spitted."
f000004,55.400,62.360,"But how can I resolve to quit a part of the world where my dear Cunegonde resides?"
f000005,62.360,77.960,"Let us turn towards Cayenne, said Cacambo, there we shall find Frenchmen, who wander all over the world; they may assist us; God will perhaps have pity on us."
f000006,77.960,90.440,"It was not easy to get to Cayenne; they knew vaguely in which direction to go, but rivers, precipices, robbers, savages, obstructed them all the way."
f000007,90.440,92.920,"Their horses died of fatigue."
f000008,92.920,107.760,"Their provisions were consumed; they fed a whole month upon wild fruits, and found themselves at last near a little river bordered with cocoa trees, which sustained their lives and their hopes."
f000009,107.760,118.200,"Cacambo, who was as good a counsellor as the old woman, said to Candide: We are able to hold out no longer; we have walked enough."
f000010,118.200,132.280,"I see an empty canoe near the riverside; let us fill it with cocoanuts, throw ourselves into it, and go with the current; a river always leads to some inhabited spot."
f000011,132.280,139.240,"If we do not find pleasant things we shall at least find new things."
f000012,139.240,146.440,"With all my heart, said Candide, let us recommend ourselves to Providence."
f000013,146.440,156.200,"They rowed a few leagues, between banks, in some places flowery, in others barren; in some parts smooth, in others rugged."
f000014,156.200,163.920,"The stream ever widened, and at length lost itself under an arch of frightful rocks which reached to the sky."
f000015,163.920,168.320,"The two travellers had the courage to commit themselves to the current."
f000016,168.320,175.320,"The river, suddenly contracting at this place, whirled them along with a dreadful noise and rapidity."
f000017,175.320,183.320,"At the end of fourandtwenty hours they saw daylight again, but their canoe was dashed to pieces against the rocks."
f000018,183.320,193.640,"For a league they had to creep from rock to rock, until at length they discovered an extensive plain, bounded by inaccessible mountains."
f000019,193.640,198.280,"The country was cultivated as much for pleasure as for necessity."
f000020,198.280,202.040,"On all sides the useful was also the beautiful."
f000021,202.040,222.760,"The roads were covered, or rather adorned, with carriages of a glittering form and substance, in which were men and women of surprising beauty, drawn by large red sheep which surpassed in fleetness the finest coursers of Andalusia, Tetuan, and Mequinez."
f000022,222.760,230.280,"Here, however, is a country, said Candide, which is better than Westphalia."
f000023,230.280,234.320,"He stepped out with Cacambo towards the first village which he saw."
f000024,234.320,239.360,"Some children dressed in tattered brocades played at quoits on the outskirts."
f000025,239.360,243.920,"Our travellers from the other world amused themselves by looking on."
f000026,243.920,252.200,"The quoits were large round pieces, yellow, red, and green, which cast a singular lustre!"
f000027,252.200,265.920,"The travellers picked a few of them off the ground; this was of gold, that of emeralds, the other of rubiesthe least of them would have been the greatest ornament on the Mogul's throne."
f000028,265.920,274.640,"Without doubt, said Cacambo, these children must be the king's sons that are playing at quoits!"
f000029,274.640,279.920,"The village schoolmaster appeared at this moment and called them to school."
f000030,279.920,286.080,"There, said Candide, is the preceptor of the royal family."
f000031,286.080,292.440,"The little truants immediately quitted their game, leaving the quoits on the ground with all their other playthings."
f000032,292.440,306.800,"Candide gathered them up, ran to the master, and presented them to him in a most humble manner, giving him to understand by signs that their royal highnesses had forgotten their gold and jewels."
f000033,306.800,318.160,"The schoolmaster, smiling, flung them upon the ground; then, looking at Candide with a good deal of surprise, went about his business."
f000034,318.160,324.880,"The travellers, however, took care to gather up the gold, the rubies, and the emeralds."
f000035,324.880,328.360,"Where are we? cried Candide."
f000036,328.360,337.160,"The king's children in this country must be well brought up, since they are taught to despise gold and precious stones."
f000037,337.160,340.480,"Cacambo was as much surprised as Candide."
f000038,340.480,344.120,"At length they drew near the first house in the village."
f000039,344.120,347.440,"It was built like an European palace."
f000040,347.440,352.560,"A crowd of people pressed about the door, and there were still more in the house."
f000041,352.560,357.560,"They heard most agreeable music, and were aware of a delicious odour of cooking."
f000042,357.560,371.720,"Cacambo went up to the door and heard they were talking Peruvian; it was his mother tongue, for it is well known that Cacambo was born in Tucuman, in a village where no other language was spoken."
f000043,371.720,380.200,"I will be your interpreter here, said he to Candide; let us go in, it is a publichouse."
f000044,380.200,391.200,"Immediately two waiters and two girls, dressed in cloth of gold, and their hair tied up with ribbons, invited them to sit down to table with the landlord."
f000045,391.200,418.440,"They served four dishes of soup, each garnished with two young parrots; a boiled condor which weighed two hundred pounds; two roasted monkeys, of excellent flavour; three hundred hummingbirds in one dish, and six hundred flybirds in another; exquisite ragouts; delicious pastries; the whole served up in dishes of a kind of rockcrystal."
f000046,418.440,423.920,"The waiters and girls poured out several liqueurs drawn from the sugarcane."
f000047,423.920,436.760,"Most of the company were chapmen and waggoners, all extremely polite; they asked Cacambo a few questions with the greatest circumspection, and answered his in the most obliging manner."
f000048,436.760,448.720,"As soon as dinner was over, Cacambo believed as well as Candide that they might well pay their reckoning by laying down two of those large gold pieces which they had picked up."
f000049,448.720,453.760,"The landlord and landlady shouted with laughter and held their sides."
f000050,453.760,472.640,"When the fit was over: Gentlemen, said the landlord, it is plain you are strangers, and such guests we are not accustomed to see; pardon us therefore for laughing when you offered us the pebbles from our highroads in payment of your reckoning."
f000051,472.640,481.360,"You doubtless have not the money of the country; but it is not necessary to have any money at all to dine in this house."
f000052,481.360,487.720,"All hostelries established for the convenience of commerce are paid by the government."
f000053,487.720,497.120,"You have fared but very indifferently because this is a poor village; but everywhere else, you will be received as you deserve."
f000054,497.120,506.680,"Cacambo explained this whole discourse with great astonishment to Candide, who was as greatly astonished to hear it."
f000055,506.680,518.560,"What sort of a country then is this, said they to one another; a country unknown to all the rest of the world, and where nature is of a kind so different from ours?"
f000056,518.560,525.720,"It is probably the country where all is well; for there absolutely must be one such place."
f000057,525.720,536.280,"And, whatever Master Pangloss might say, I often found that things went very ill in Westphalia."
f000058,536.280,539.200,"End of chapter."
