f000001,16.800,18.760,"Start of chapter 22."
f000002,18.760,33.880,"How strangely, after all this, with the sense so vividly impressed on her of mutability and perishableness, must Ottilie have been affected by the news which could not any longer be kept concealed from her, that Edward had exposed himself to the uncertain chances of war!"
f000003,33.880,38.720,"Un happily, none of the observations which she had occasion to make upon it escaped her."
f000004,38.720,48.440,"But it is well for us that man can only endure a certain degree of unhappiness; what is beyond that either annihilates him or passes by him and leaves him apathetic."
f000005,48.440,56.920,"There are situations in which hope and fear run together, in which they mutu ally destroy one another, and lose themselves in a dull indifference."
f000006,56.920,65.240,"If it were not so, how could we bear to know of those who are most dear to us being in hourly peril, and yet go on as usual with our ordinary everyday life?"
f000007,65.240,84.520,"It was, therefore, as if some good genius was caring for Ottilie; that, all at once, this stillness, in which she seemed to be sinking from loneliness and want of occu pation, was suddenly invaded by a wild army, which, while it gave her externally abundance of employment, and so took her out of herself, at the same time awoke in her the consciousness of her own power."
f000008,84.520,104.680,"Elective Affinities Charlotte's daughter, Luciana, had scarcely left the school and gone out into the great world; scarcely had she found herself at her aunt's house in the midst of a large society than her anxiety to please produced its effect in really pleasing; and a young, very wealthy man, soon experienced a passionate desire to make her his own."
f000009,104.680,116.280,"His large property gave him a right to have the best of everything for his use, and nothing seemed to be wanting to him except a perfect wife, for whom, as for the rest of his good fortune, he should be the envy of the world."
f000010,116.280,120.240,"This incident in her family had been for some time occupying Charlotte."
f000011,120.240,131.640,"It had engaged all her attention, and taken up her whole correspondence, except so far as this was directed to the obtaining news of Edward; so that latterly Ottilie had been left more than was usual to herself."
f000012,131.640,134.920,"She knew, indeed, of an intended visit from Luciana."
f000013,134.920,141.720,"She had been making various changes and arrangements in the house in preparation for it; but she had no notion that it was so near."
f000014,141.720,152.480,"Letters, she supposed, would first have to pass, settling the time, and then un settling it; and then a final fixing; when the storm broke suddenly over the castle and over herself."
f000015,152.480,158.160,"Up drove, first, lady's maids and menservants, their carriage loaded with trunks and boxes."
f000016,158.160,164.120,"The household was already swelled to double or to treble its size, and then appeared the visitors themselves."
f000017,164.120,169.680,"There was the greataunt, with Luciana and some of her friends; and then the bridegroom with some of his friends."
f000018,169.680,174.360,"The entrancehall was full of things bags, portmanteaus, Elective Affinities and leather articles of every sort."
f000019,174.360,180.600,"The boxes had to be got out of their covers, and that was infinite trouble; and of luggage and of rummage there was no end."
f000020,180.600,185.040,"At intervals, morever, there were violent showers, giving rise to much inconvenience."
f000021,185.040,191.440,"Ottilie encountered all this confusion with the easiest equanimity, and her happy talent showed in its fairest light."
f000022,191.440,195.280,"In a very little time she had brought things to order, and disposed of them."
f000023,195.280,204.800,"Every one found his room every one had his things exactly as he wished, and all thought themselves well attended to, because they were not prevented from at tending to themselves."
f000024,204.800,209.600,"The journey had been long and fatiguing, and they would all have been glad of a little rest after it."
f000025,209.600,215.800,"The bridegroom would have liked to pay his respects to his motherinlaw, express his pleasure, his gratitude, and so on."
f000026,215.800,217.680,"But Luciana could not rest."
f000027,217.680,221.200,"She had now arrived at the happiness of being able to mount a horse."
f000028,221.200,224.800,"The bridegroom had beautiful horses, and mount they must on the spot."
