,book,DE_audio,EN_audio,score,DE_transcript,EN_transcript
0,11.burg_von_otranto_1406_librivox,00006-otranto_0.flac,00006-f000001,0.17315999999999998,"Unterdessen hatte Matilde tiefe Theilnahme an dem Schicksal des jungen Landmanns empfunden, seit sie ihn in der Halle zum Tode verurtheilen sah, und immer auf Mittel zu seiner Rettung gesonnen.","The company had no sooner quitted the castle than Matilda, who felt herself deeply interested for the young peasant, since she had seen him condemned to death in the hall, and whose thoughts had been taken up with concerting measures to save him, was informed by some of the female attendants that Manfred had despatched all his men various ways in pursuit of Isabella."
1,11.burg_von_otranto_1406_librivox,00006-otranto_1.flac,00006-f000001,0.17315999999999998,"Jetzt erfuhr sie, sobald die Gesellschaft die Burg verlassen hatte, durch einige ihrer weiblichen Bedienten, Manfred habe alle seine Diener auf verschiednen Wegen fortgeschickt.","<MERGE> The company had no sooner quitted the castle than Matilda, who felt herself deeply interested for the young peasant, since she had seen him condemned to death in the hall, and whose thoughts had been taken up with concerting measures to save him, was informed by some of the female attendants that Manfred had despatched all his men various ways in pursuit of Isabella."
2,11.burg_von_otranto_1406_librivox,00006-otranto_2.flac,00006-f000002,0.45,"In seiner Eile gab er den Befehl in allgemeinen Ausdrücken; er meinte nicht, ihn auf die Wache auszudehnen, die er über Theodor gesetzt hatte, aber er vergaß sie.","He had in his hurry given this order in general terms, not meaning to extend it to the guard he had set upon Theodore, but forgetting it."
3,11.burg_von_otranto_1406_librivox,00006-otranto_4.flac,00006-f000003,-0.0162791,"Auch trieb sie eigne Neugier und Sucht nach seltnen Vorfällen, an jeder übereilten Hetze Theil zu nehmen.","The domestics, officious to obey so peremptory a Prince, and urged by their own curiosity and love of novelty to join in any precipitate chase, had to a man left the castle."
4,11.burg_von_otranto_1406_librivox,00006-otranto_5.flac,00006-f000003,-0.0162791,So verließen sie sammt und sonders die Burg.,"<MERGE> The domestics, officious to obey so peremptory a Prince, and urged by their own curiosity and love of novelty to join in any precipitate chase, had to a man left the castle."
5,11.burg_von_otranto_1406_librivox,00006-otranto_6.flac,00006-f000004,0.405641,"Matilde machte sich los von ihren Frauenzimmern, schlich zum schwarzen Thurm, zog den Riegel von der Thür hinweg, und zeigte sich dem erstaunten Theodor.","Matilda disengaged herself from her women, stole up to the black tower, and unbolting the door, presented herself to the astonished Theodore."
6,11.burg_von_otranto_1406_librivox,00006-otranto_7.flac,00006-f000005,0.131856,"Junger Mann, sprach sie, kindlicher Gehorsam und jungfräuliche Bescheidenheit verdammen diesen Schritt, den ich wage, aber heiliges Erbarmen, stärker als alle Bande, rechtfertigt meine That.","Young man, said she, though filial duty and womanly modesty condemn the step I am taking, yet holy charity, surmounting all other ties, justifies this act."
7,11.burg_von_otranto_1406_librivox,00006-otranto_8.flac,00006-f000005,0.131856,Fliehn Sie.,"<MERGE> Young man, said she, though filial duty and womanly modesty condemn the step I am taking, yet holy charity, surmounting all other ties, justifies this act."
8,11.burg_von_otranto_1406_librivox,00006-otranto_9.flac,00006-f000006,0.291392,Die Thore Ihres Kerkers stehn offen.,Fly; the doors of thy prison are open: my father and his domestics are absent; but they may soon return.
9,11.burg_von_otranto_1406_librivox,00006-otranto_10.flac,00006-f000006,0.291392,"Mein Vater und seine Diener sind abwesend, sie können bald zurück kehren.",<MERGE> Fly; the doors of thy prison are open: my father and his domestics are absent; but they may soon return.
10,11.burg_von_otranto_1406_librivox,00006-otranto_11.flac,00006-f000007,0.538679,"Ziehn Sie hin in Frieden, Engel des Himmels leiten Ihren Pfad!",Be gone in safety; and may the angels of heaven direct thy course!
11,11.burg_von_otranto_1406_librivox,00006-otranto_12.flac,00006-f000008,0.00603577,Sie sind sicherlich einer dieser Engel! sprach Theodor mit Entzücken.,"Thou art surely one of those angels! said the enraptured Theodore: none but a blessed saint could speak, could actcould looklike thee."
12,11.burg_von_otranto_1406_librivox,00006-otranto_13.flac,00006-f000008,0.00603577,"Nur eine Heilige Gottes kann reden, kann handeln, kann blicken wie Sie!","<MERGE> Thou art surely one of those angels! said the enraptured Theodore: none but a blessed saint could speak, could actcould looklike thee."
13,11.burg_von_otranto_1406_librivox,00006-otranto_14.flac,00006-f000009,0.768293,Darf ich den Namen meiner himmlischen Beschützerin nicht erfahren?,May I not know the name of my divine protectress?
