f000001,19.960,28.920,"XV. IN WHICH THE BAG OF BANKNOTES DISGORGES SOME THOUSANDS OF POUNDS MORE."
f000002,28.920,38.720,"The train entered the station, and Passepartout, jumping out first, was followed by Mr. Fogg, who assisted his fair companion to descend."
f000003,38.720,48.000,"Phileas Fogg intended to proceed at once to the Hong Kong steamer, in order to get Aouda comfortably settled for the voyage."
f000004,48.000,54.640,"He was unwilling to leave her while they were still on dangerous ground."
f000005,54.640,59.840,"Just as he was leaving the station a policeman came up to him, and said, Mr."
f000006,59.840,61.240,"Phileas Fogg?"
f000007,61.240,62.400,"I am he."
f000008,62.400,66.440,"Is this man your servant ? added the policeman, point ing to Passepartout."
f000009,66.440,68.000,"Yes."
f000010,68.000,70.600,"Be so good, both of you, as to follow me."
f000011,70.600,73.800,"Mr. Fogg betrayed no surprise whatever."
f000012,73.800,80.160,"The policeman was a representative of the law, and law is sacred to an AROUND THE WORLD IN EIGHTY DAYS."
f000013,80.160,80.320,"Englishman."
f000014,80.320,91.200,"Passepartout tried to reason about the matter, but the policeman tapped him with his stick, and Mr. Fogg made him a signal to obey."
f000015,91.200,93.880,"May this young lady go with us ? asked he."
f000016,93.880,97.200,"She may, replied the policeman."
f000017,97.200,112.720,"Mr. Fogg, Aouda, and Passepartout were conducted to a  palkigari, a sort of fourwheeled carriage, drawn by two horses, in which they took their places and were driven away."
f000018,112.720,118.800,"No one spoke during the twenty minutes which elapsed before they reached their destination."
f000019,118.800,158.200,"They first passed through the  black town, with its narrow streets, its miserable, dirty huts, and squalid population; then through the  European town, which presented a relief in its bright brick mansions, shaded by cocoanuttrees and bristling with masts, where, although it was early morning, elegantly dressed horsemen and handsome equipages were passing back and forth."
f000020,158.200,166.320,"The carriage stopped before a modestlooking house, which, however, did not have the appearance of a private mansion."
f000021,166.320,183.400,"The policeman having requested his prisoners — for so, truly, they might be called — to descend, conducted them into a room with barred windows, and said, You will appear before Judge Obadiah at halfpast eight."
f000022,183.400,186.720,"He then retired, and closed the door."
f000023,186.720,190.440,"Why, we are prisoners! exclaimed Passepartout, falling into a chair."
f000024,190.440,191.960,"AROUND THE WORLD IN EIGHTY DAYS."
f000025,191.960,198.600,"Aouda, with an emotion she tried to conceal, said to Mr. Fogg,  Sir, you must leave me to my fate !"
f000026,198.600,205.120,"It is on my account that you receive this treatment; it is for having saved me !"
f000027,205.120,209.760,"Phileas Fogg contented himself with saying that it was impossible."
f000028,209.760,215.720,"It was quite unlikely that he should be arrested for preventing a suttee."
f000029,215.720,220.600,"The complainants would not dare present themselves with such a charge."
f000030,220.600,222.360,"There was some mistake."
f000031,222.360,229.520,"Moreover, he would not in any event abandon Aouda, but would escort her to Hong Kong."
f000032,229.520,233.640,"But the steamer leaves at noon ! observed Passe partout, nervously."
f000033,233.640,239.040,"We shall be on board by noon, replied his master, placidly."
f000034,239.040,246.800,"It was said so positively, that Passepartout could not help muttering to himself,  Parbleu, that's certain !"
f000035,246.800,249.680,"Before noon we shall be on board."
f000036,249.680,252.000,"But he was by no means reassured."
f000037,252.000,262.880,"At halfpast eight the door opened, the policeman appeared, and, requesting them to follow him, led the way to an adjoining hall."
f000038,262.880,272.200,"It was evidently a courtroom, and a crowd of Europeans and natives already occupied the rear of the apartment."
f000039,272.200,282.560,"Mr. Fogg and his two companions took their places on a bench opposite the desks of the magistrate and his clerk."
f000040,282.560,287.440,"Immediately after, Judge Obadiah, a fat, round man, AROUND THE WORLD IN EIGHTY DAYS."
f000041,287.440,289.640,"Ill followed by the clerk, entered."
f000042,289.640,297.960,"He proceeded to take down a wig which was hanging on a nail, and put it hurriedly on his head."
f000043,297.960,303.880,"The first case, said he; then, putting his hand to his head, he exclaimed,  Heh !"
f000044,303.880,306.200,"This is not my wig !"
f000045,306.200,311.720,"No, your worship, returned the clerk,  it is mine."
f000046,311.720,316.840,"My dear Mr. Oysterpuff, how can a judge give a wise sentence in a clerk's wig ?"
f000047,316.840,317.960,"The wigs were exchanged."
f000048,317.960,328.160,"Passepartout was getting nervous, for the hands on the face of the big clock over the judge seemed to go round with terrible rapidity."
f000049,328.160,331.400,"The first case, repeated Judge Obadiah."
f000050,331.400,334.720,"Phileas Fogg ? demanded Oysterpuff."
f000051,334.720,336.440,"I am here' replied Mr. Fogg."
f000052,336.440,337.280,"Passepartout ?"
f000053,337.280,339.840,"Present! responded Passepartout."
f000054,339.840,341.240,"Good, said the judge."
f000055,341.240,347.920,"You have been looked for, prisoners, for two days on the trains from Bombay.'"
f000056,347.920,352.440,"But of what are we accused? asked Passepartout, impatiently."
f000057,352.440,354.760,"You are about to be informed."
f000058,354.760,360.880,"I am an English subject, sir, said Mr. Fogg,  and I have the right —  Have you been illtreated ?"
f000059,360.880,362.240,"Not at all."
f000060,362.240,364.240,"AROUND THE WORLD IN EIGHTY DAYS."
f000061,364.240,367.360,"Very well; let the complainants come in."
f000062,367.360,372.400,"A door was swung open by order of the judge, and three Indian priests entered."
f000063,372.400,380.520,"That's it, muttered Passepartout;  these are the rogues who were going to burn our young lady."
f000064,380.520,401.000,"The priests took their places in front of the judge, and the clerk proceeded to read in a loud voice a complaint of sacrilege against Phileas Fogg and his servant, who were accused of having violated a place held consecrated by the Brahmin religion."
f000065,401.000,403.920,"You hear the charge ? asked the judge."
f000066,403.920,408.720,"Yes, sir, replied Mr. Fogg, consulting his watch,  and I admit it."
f000067,408.720,409.920,"You admit it?"
f000068,409.920,419.240,"I admit it, and I wish to hear these priests admit, in their turn, what they were going to do at the pagoda of Pillaji."
f000069,419.240,425.600,"The priests looked at each other; they did not seem to understand what was said."
f000070,425.600,435.560,"Yes, cried Passepartout, warmly;  at the pagoda of Pillaji, where they were on the point of burning their victim."
f000071,435.560,440.400,"The judge stared with astonishment, and the priests were stupefied."
f000072,440.400,442.520,"What victim? said Judge Obadiah."
f000073,442.520,443.560,"Burn whom?"
f000074,443.560,444.760,"In Bombay itself?"
f000075,444.760,445.920,"MY SHOES !"
f000076,445.920,446.560,"CEIED PASSEPAKTOTJT."
f000077,446.560,446.760,"PageM."
f000078,446.760,447.880,"AROUND THE WORLD IN EIGHTY DAYS."
f000079,447.880,449.840,"Bombay? cried Passepartout."
f000080,449.840,450.520,"Certainly."
f000081,450.520,455.840,"We are not talking of the pagoda of Pillaji, but of the pagoda of Malebar Hill, at Bombay."
f000082,455.840,465.080,"And as a proof, added the clerk,  here are the dese crator's very shoes, which he left behind him."
f000083,465.080,468.040,"Whereupon he placed a pair of shoes on his desk."
f000084,468.040,475.960,"My shoes ! cried Passepartout, in his surprise permit ting this imprudent exclamation to escape him."
f000085,475.960,488.560,"The confusion of master and man, who had quite for gotten the affair at Bombay, for which they were now detained at Calcutta, may be imagined."
f000086,488.560,504.480,"Fix, the detective, had foreseen the advantage which Passepartout's escapade gave him, and, delaying his de parture for twelve hours, had consulted the priests of Malebar Hill."
f000087,504.480,521.600,"Knowing that the English authorities dealt very severely with this kind of misdemeanour, he promised them a goodly sum in damages, and sent them forward to Calcutta by the next train."
f000088,521.600,539.520,"Owing to the delay caused by the rescue of the young widow, Fix and the priests reached the Indian capital before Mr. Fogg and his servant, the magistrates having been already warned by a despatch to arrest them, should they arrive."
f000089,539.520,548.000,"Fix's disappointment, when he learned that Phileas Fogg had not made his appearance in Calcutta, may be imagined."
f000090,548.000,556.800,"He made up his mind that the robber had stopped somewhere on the route and taken refuge in the southern provinces."
f000091,556.800,575.280,"For I AROUND THE WORLD IN EIGHTY DAYS. twentyfour hours Fix watched the station with feverish anxiety; at last he was rewarded by seeing Mr. Fogg and Passepartout arrive, accompanied by a young woman, whose presence he was wholly at a loss to explain."
f000092,575.280,586.800,"He hastened for a policeman; and this was how the party came to be arrested and brought before Judge Obadiah."
f000093,586.800,609.120,"Had Passepartout been a little less preoccupied, he would have espied the detective ensconced in a corner of the courtroom, watching the proceedings with an interest easily understood; for the warrant had failed to reach him at Calcutta, as it had done at Bombay and Suez."
f000094,609.120,620.080,"Judge Obadiah had unfortunately caught Passepartout's rash exclamation, which the poor fellow would have given the world to recall."
f000095,620.080,623.480,"The facts are admitted ? asked the judge."
f000096,623.480,626.400,"Admitted, replied Mr. Fogg, coldly."
f000097,626.400,653.840,"Inasmuch' resumed the judge,  as the English law protects equally and sternly the religions of the Indian people, and as the man Passepartout has admitted that he violated the sacred pagoda of Malebar Hill, at Bombay, on the th of October, I condemn the said Passepartout to imprisonment for fifteen days and a fine of three hundred pounds."
f000098,653.840,660.840,"Three hundred pounds! cried Passepartout, startled at the largeness of the sum."
f000099,660.840,664.720,"Silence ! shouted the constable."
f000100,664.720,665.280,"AROUND THE WORLD IN EIGHTY DAYS."
