,book,DE_audio,EN_audio,score,DE_transcript,EN_transcript
0,54.weisse_naechte_1504_librivox,00005-weissenaechte_0.flac,00005-f000003,-0.05625,Die vierte Nacht.,"FOURTH NIGHT MY God, how it has all ended !"
1,54.weisse_naechte_1504_librivox,00005-weissenaechte_1.flac,00005-f000004,0.257143,"Mein Gott, was für ein Ende!",What it has all ended in !
2,54.weisse_naechte_1504_librivox,00005-weissenaechte_2.flac,00005-f000005,0.74,Was für ein Ende!,I arrived at nine o'clock.
3,54.weisse_naechte_1504_librivox,00005-weissenaechte_3.flac,00005-f000006,0.69,"Als ich um neun Uhr kam, war sie schon da.",She was already there.
4,54.weisse_naechte_1504_librivox,00005-weissenaechte_4.flac,00005-f000007,0.761538,"Ich bemerkte sie schon von weitem: sie stand wie bei unserer ersten Begegnung ans Geländer gelehnt und hörte gar nicht, wie ich mich ihr näherte.","I noticed her a good way off; she was standing as she had been that first time, with her elbows on the railing, and she did not hear me coming up to her."
5,54.weisse_naechte_1504_librivox,00005-weissenaechte_6.flac,00005-f000010,0.704545,Sie wandte sich rasch nach mir um.,She turned to me quickly.
6,54.weisse_naechte_1504_librivox,00005-weissenaechte_8.flac,00005-f000013,0.3,Schneller!,Make haste !
7,54.weisse_naechte_1504_librivox,00005-weissenaechte_9.flac,00005-f000014,0.742308,Ich blickte sie verständnislos an.,I looked at her in perplexity.
8,54.weisse_naechte_1504_librivox,00005-weissenaechte_10.flac,00005-f000015,0.736842,Wo ist denn der Brief?,"Well, where is the letter ?"
9,54.weisse_naechte_1504_librivox,00005-weissenaechte_11.flac,00005-f000016,0.5293100000000001,"Haben Sie den Brief gebracht? fragte sie, sich am Geländer festhaltend.","Have you brought the letter, she repeated clutching at the railing."
10,54.weisse_naechte_1504_librivox,00005-weissenaechte_12.flac,00005-f000017,0.919792,"Nein, sagte ich, ich habe gar keinen Brief.","No, there is no letter, I said at last."
11,54.weisse_naechte_1504_librivox,00005-weissenaechte_13.flac,00005-f000018,0.845455,Ist er denn noch nicht selbst hier gewesen?,Hasn't he been to you yet ?
12,54.weisse_naechte_1504_librivox,00005-weissenaechte_14.flac,00005-f000019,0.787762,Sie wurde entsetzlich blaß und sah mich lange unverwandt an.,She turned fearfully pale and looked at me for a long time without moving.
