f000001,14.920,23.880,"CHAPTER ONE afternoon, a month later, Dorian Gray was reclining In a luxurious armchair, in the little library of Lord Henry's house in Mayfair."
f000002,23.880,41.000,"It was, in its way, a very charming room, with its highpanelled wainscoting of olivestained oak, its creamcoloured frieze and ceiling of raised plasterwork, and its brickdust felt carpet strewn with silk longfringed Persian rugs."
f000003,41.000,58.200,"On a tiny satinwood table stood a statuette by Clodion, and beside it lay a copy ef  Les Cent Nouvelles, bound for Margaret of Valois by Clovis Eve, and powdered with the gilt daisies that Queen had selected for her device."
f000004,58.200,71.440,"Some large blue china jars and parrottulips were ranged on the mantelshelf, and through the small leaded panels of the window streamed the apricotcoloured light of a summer day in London."
f000005,71.440,73.840,"Lord Henry had not yet come in."
f000006,73.840,81.680,"He was always late on principle, his principle being that punctuality Is the thief of time."
f000007,81.680,95.000,"So the lad was looking rather sulky, as with listless fingers he turned over the pages of an elaboratelyillustrated edition of  Manon Lescaut  that he had found in one of the bookcases."
f000008,95.000,100.240,"The formal monotonous ticking of the Louis Quatorze clock annoyed him."
f000009,100.240,103.720,"Once or twice he thought of going away."
f000010,103.720,107.760,"At last he heard a step outside, and the door opened."
f000011,107.760,112.040,"How late you are, Harry  he murmured."
f000012,112.040,117.320,"I am afraid it is not Harry, Mr. Gray, answered a shrill voice."
f000013,117.320,120.440,"He glanced quickly round, and rose to his feet."
f000014,120.440,122.240,"I beg your pardon."
f000015,122.240,125.840,"I thought   You thought it was my husband."
f000016,125.840,127.920,"It is only his wife."
f000017,127.920,130.240,"You must let me introduce myself."
f000018,130.240,133.400,"I know you quite well by your photographs."
f000019,133.400,137.440,"I think my husband has got seventeen of them."
f000020,137.440,140.080,"Not seventeen, Lady Henry ?"
f000021,140.080,142.920,"Well, eighteen, then."
f000022,142.920,146.160,"And I saw you with him the other night at the Opera."
f000023,146.160,152.280,"She laughed ner vously as she spoke, and watched him with her vague forgetmenot eyes."
f000024,152.280,160.320,"She was a curious woman, whose dresses always looked as if they had been designed in a rage and put on in a tempest."
f000025,160.320,169.160,"She was usually in love with somebody, and, as her passion was never returned, she had kept all her illusions."
f000026,169.160,174.880,"She tried to look picturesque, but only succeeded in being untidy."
f000027,174.880,180.800,"Her name was Victoria, and she had a perfect mania for going to church."
f000028,180.800,184.080,"That was at ' Lohengrin,' Lady Henry, I think ?"
f000029,184.080,187.040,"Yes; it was at dear ' Lohengrin.'"
f000030,187.040,190.120,"I like Wagner's music better than anybody's."
f000031,190.120,195.480,"It is so loud that one can talk the whole time without other people hearing what one says."
f000032,195.480,200.360,"That is a great advantage : don't you think so, Mr. Gray ?"
f000033,200.360,208.560,"The same nervous staccato laugh broke from her thin lips, and her fingers began to play with a long tortoiseshell paperknife."
f000034,208.560,214.880,"Dorian smiled, and shook his head :  I am afraid I don't think so, Lady Henry."
f000035,214.880,219.320,"I never talk during music, at least, during good music."
f000036,219.320,225.200,"If one hears bad music, it is one's duty to drown it in conversa tion."
f000037,225.200,229.360,"Ah ! that is one of Harry's views, isn't it, Mr. Gray ?"
f000038,229.360,232.520,"I always hear Harry's views from his friends."
f000039,232.520,234.640,"It is the only way I get to know of them."
f000040,234.640,239.200,"But you must not think I don't like good music."
f000041,239.200,242.920,"I adore it, but I am afraid of it."
f000042,242.920,245.720,"It makes me too romantic."
f000043,245.720,252.160,"I have simply worshipped pianists two at a time, sometimes, Harry tells me."
f000044,252.160,254.280,"I don't know what it is about them."
f000045,254.280,257.680,"Perhaps it is that they are foreigners."
f000046,257.680,259.880,"They all are, ain't they ?"
f000047,259.880,265.040,"Even those that are born in England become foreigners after a time, don't they ?"
f000048,265.040,269.520,"It is so clever of them, and such a compliment to art."
