f000001,13.120,38.160,"CHAPTER III AT halfpast twelve next day Lord Henry Wotton strolled from Curzon Street over to the Albany to call on his uncle, Lord Fermor, a genial if somewhat roughmannered old bachelor, whom the outside world called selfish because it derived no particular benefit from him, but who was considered generous by Society as he fed the people who amused him."
f000002,38.160,64.840,"His father had been our ambassador at Madrid when Isabella was young, and Prim unthought of, but had retired from the Diplomatic Service in a capricious moment of annoyance at not being offered the Embassy at Paris, a post to which he considered that he was fully entitled by reason of his birth, his indo lence, the good English of his despatches, and his inordinate passion for pleasure."
f000003,64.840,84.400,"The son, who had been his father's secretary, had resigned along with his chief, somewhat foolishly as was thought at the time, and on succeeding some months later to the title, had set himself to the serious study of the great aristocratic art of doing absolutely nothing."
f000004,84.400,93.720,"He had two large town houses, but preferred to live in chambers, as it was less trouble, and took most of his meals at his club."
f000005,93.720,111.400,"He paid some attention to the management of his collieries in the Midland counties, excusing himself for this taint of industry on the ground that the one advantage of having coal was that it enabled a gentleman to afford the decency of burning wood on his own hearth."
f000006,111.400,121.760,"In politics he was a Tory, except when the Tories were in office, during which period he roundly abused them for being a pack of Radicals."
f000007,121.760,130.440,"He was a hero to his valet, who bullied him, and a terror to most of his relations, whom he bullied in turn."
f000008,130.440,137.400,"Only England could have produced him, and he always said that the country was going to the dogs."
f000009,137.400,145.240,"His principles were out of date, but there was a good deal to be said for his prejudices."
f000010,145.240,160.480,"When Lord Henry entered the room, he found his uncle sitting hi a rough shooting coat, smoking a cheroot, and grumbling over The Times,  Well, Harry, said the old gentleman,  what brings you out so early ?"
f000011,160.480,166.920,"I thought you dandies never got up till two, and were not visible till five."
f000012,166.920,170.960,"Pure family affection, I assure you, Uncle George."
f000013,170.960,174.120,"I want to get something out of you."
f000014,174.120,179.360,"Money, I suppose, said Lord Fermor, making a wry face."
f000015,179.360,183.520,"Well, sit down and tell me all about it."
f000016,183.520,188.240,"Young people, nowadays, imagine that money Is everything."
f000017,188.240,196.240,"Yes, murmured Lord Henry, settling his button hole in his coat;  and when they grow older they know it."
f000018,196.240,198.600,"But I don't want money."
f000019,198.600,203.440,"It is only people who pay their bills who want that, Uncle George, and I never pay mine."
f000020,203.440,209.920,"Credit is the capital of a younger son, and one lives charmingly upon it."
f000021,209.920,216.600,"Besides, I always deal with Dartmoor's tradesmen, and consequently they never bother me."
f000022,216.600,225.080,"What I want is information; not useful information, of course; useless information."
f000023,225.080,235.280,"Well, I can tell you anything that is in an English Bluebook, Harry, although those fellows nowadays write a lot of nonsense."
f000024,235.280,239.640,"When I was in the Diplo matic, things were much better."
f000025,239.640,243.760,"But I hear they let them in now by examination."
f000026,243.760,245.400,"What can you expect ?"
f000027,245.400,250.200,"Examinations, sir, are pure humbug from beginning to end."
f000028,250.200,259.240,"If a man is a gentleman, he knows quite enough, and if he is not a gentleman, whatever he knows is bad for him."
f000029,259.240,266.880,"Dorian Gray does not belong to Bluebooks, Uncle George, said Lord Henry, languidly."
f000030,266.880,268.760,"Dorian Gray ?"
f000031,268.760,274.880,"Who is he ? asked Lord Fermor, knitting his bushy white eyebrows."
f000032,274.880,278.640,"That is what I have come to learn, Uncle George."
f000033,278.640,281.320,"Or rather, I know who he Is."
f000034,281.320,284.400,"He Is the last Lord Kelso's grandson."
f000035,284.400,287.880,"His mother was a Devereux; Lady Margaret Devereux."
f000036,287.880,290.880,"I want you to tell me about his mother."
f000037,290.880,292.080,"What was she like ?"
f000038,292.080,294.280,"Whom did she marry ?"
f000039,294.280,299.280,"You have known nearly everybody in your time, so you might have known her."
f000040,299.280,302.560,"I am very much interested in Mr. Gray at present."
f000041,302.560,303.960,"I have only just met him."
f000042,303.960,309.160,"Kelso's grandson ! echoed the old gentleman."
f000043,309.160,312.080,"Kelso's grandson !."
f000044,312.080,316.240,"Of course.. I knew his mother intimately."
f000045,316.240,319.240,"I believe I was at her chris tening."
f000046,319.240,335.280,"She was an extraordinarily beautiful girl, Margaret Devereux; and made all the men frantic by running away with a penniless young fellow; a mere nobody, sir, a subaltern in a foot regiment, r something of that kind."
f000047,335.280,336.160,"Certainly."
f000048,336.160,340.160,"I remember the whole thing as if it happened yesterday."
f000049,340.160,345.840,"The poor chap was killed in a duel at Spa, a few months after the marriage."
f000050,345.840,348.080,"There was an ugly story about it."
f000051,348.080,364.720,"They said Kelso got some rascally adventurer, some Belgian brute, to insult his soninlaw in public; paid him, sir, to do it, paid him; and that the fellow spitted his man as if he had been a pigeon."
f000052,364.720,373.000,"The thing was hushed up, but, egad, Kelso ate his chop alone at the club for some time afterwards."
f000053,373.000,378.440,"He brought his daughter back with him, I was told, and she never spoke to him again."
f000054,378.440,382.080,"Oh, yes; it was a bad business."
f000055,382.080,385.680,"The girl died too; died within a year."
f000056,385.680,390.600,"So she left a son, did she ?"
f000057,390.600,393.000,"I had forgotten that."
f000058,393.000,395.400,"What sort of boy is he ?"
f000059,395.400,399.640,"If he is like his mother he must be a goodlooking chap."
f000060,399.640,404.040,"He is very goodlooking, assented Lord Henry."
f000061,404.040,409.040,"I hope he will fall into proper hands, continued the old man."
f000062,409.040,413.720,"He should have a pot of money waiting for him if Kelso did the right thing by him."
f000063,413.720,415.840,"His mother had money too."
f000064,415.840,419.920,"All the Selby property came to her, through her grandfather."
f000065,419.920,425.480,"Her grand father hated Kelso, thought him a mean dog."
f000066,425.480,426.640,"He was, too."
f000067,426.640,429.800,"Came to Madrid once when I was there."
f000068,429.800,432.960,"Egad, I was ashamed of him."
f000069,432.960,440.400,"The Queen used to ask me about the English noble who was always quarrel ling with the cabmen about their fares."
f000070,440.400,443.080,"They made quite a story of it."
f000071,443.080,447.720,"I didn't dare to show my face at Court for a month."
f000072,447.720,452.360,"I hope he treated his grandson better than he did the jarvies."
f000073,452.360,455.640,"I don't know, answered Lord Henry."
f000074,455.640,458.480,"I. fancy that the boy will be well off."
f000075,458.480,460.280,"He is not of age yet."
f000076,460.280,462.360,"He has Selby, I know."
f000077,462.360,463.280,"He told me so."
f000078,463.280,467.440,"And... his mother was very beautiful ?"
f000079,467.440,472.880,"Margaret Devereux was one of the loveliest creatures I ever saw, Harry."
f000080,472.880,478.560,"What on earth induced her to behave as she did, I never could understand."
f000081,478.560,481.840,"She could have married anybody she chose."
f000082,481.840,484.400,"Car lington was mad after her."
f000083,484.400,486.400,"She was romantic, though."
f000084,486.400,489.520,"All the women of that family were."
f000085,489.520,494.360,"The men were a poor lot, but, egad ! the women were wonderful."
f000086,494.360,497.440,"Carlington went on his knees to her."
f000087,497.440,499.360,"Told me so himself."
f000088,499.360,505.560,"She laughed at him, and there wasn't a girl in London at the time who wasn't after him."
f000089,505.560,515.680,"And by the way, Harry, talking about silly marriages, what is this humbug your father tells me about Dart moor wanting to marry an American ?"
f000090,515.680,518.840,"Ain't English girls good enough for him ?"
f000091,518.840,523.000,"It is rather fashionable to marry Americans just now, Uncle George."
f000092,523.000,531.000,"I'll back English women against the world, Harry, said Lord Fermor, striking the table with his fist."
f000093,531.000,533.720,"The betting is on the Americans."
f000094,533.720,539.080,"They don't last, I am told, muttered his uncle."
f000095,539.080,544.440,"A long engagement exhausts them, but they are capital at a steeplechase."
f000096,544.440,547.440,"They take things flying."
f000097,547.440,549.640,"I don't think Dartmoor has a chance."
f000098,549.640,554.880,"Who are her people ? grumbled the old gentle man."
f000099,554.880,556.760,"Has she got any ?"
f000100,556.760,558.280,"Lord Henry shook his head."
f000101,558.280,566.640,"American girls are as clever at concealing their parents as English women are at concealing their past, he said, rising to go."
f000102,566.640,571.560,"They are porkpackers, I suppose ?"
f000103,571.560,574.280,"I hope so, Uncle George, for Dartmoor's sake."
f000104,574.280,580.920,"I am told that porkpacking is the most lucrative profession in America, after politics."
f000105,580.920,583.600,"Is she pretty ?"
f000106,583.600,586.640,"She behaves as if she was beautiful."
f000107,586.640,588.480,"Most Ameri can women do."
f000108,588.480,590.960,"It is the secret of their charm."
f000109,590.960,595.160,"Why can't these American women stay in their own country ?"
f000110,595.160,599.520,"They are always telling us that it is the Paradise for women."
f000111,599.520,601.000,"It is."
f000112,601.000,607.920,"That is the reason why, like Eve, they are so excessively anxious to get out of it, said Lord Henry."
f000113,607.920,610.280,"Goodbye, Uncle George."
f000114,610.280,613.920,"I shall be late for lunch, if I stop any longer."
f000115,613.920,617.040,"Thanks for giving me the information I wanted."
f000116,617.040,622.240,"I always like to know everything about my new friends, and nothing about my old ones."
f000117,622.240,624.720,"Where are you lunching, Harry ?"
f000118,624.720,626.720,"At Aunt Agatha's."
f000119,626.720,629.120,"I have asked myself and Mr. Gray."
