,book,DE_audio,EN_audio,score,DE_transcript,EN_transcript
0,18.undine_1503_librivox,00005-undine_0.flac,00005-f000001,0.744737,"Du bist vielleicht, mein lieber Leser, irgendwo, nach mannigfachem Auf und Abtreiben in der Welt, an einen Ort gekommen, wo dir es wohl war; die jedwedem eingeborne Liebe zu eignem Herd und stillem Frieden ging wieder auf in dir; du meintest, die Heimat blühe mit allen Blumen der Kindheit und der allerreinsten, innigsten Liebe wieder aus teuren Grabstätten hervor, und hier müsse gut wohnen und Hütten bauen sein.","After having been much driven to and fro in the world, you have perhaps, my dear reader, reached at length some spot where all was well with thee; where the love for home and its calm peace, innate to all, has again sprung up within thee; where thou hast thought that this home was rich with all the flowers of childhood and of the purest, deepest love that rests upon the graves of those that are gone, and thou hast felt it must be good to dwell here and to build habitations."
1,18.undine_1503_librivox,00005-undine_1.flac,00005-f000002,0.628984,"Ob du dich darin geirrt und den Irrtum nachher schmerzlich abgebüßt hast, das soll hier nichts zur Sache tun, und du wirst dich auch selbst wohl mit dem herben Nachschmack nicht freiwillig betrüben wollen.","Even if thou hast erred in this, and hast had afterward bitterly to atone for the error, that is nothing to the purpose now, and thou wouldst not, indeed, voluntarily sadden thyself with the unpleasant recollection."
2,18.undine_1503_librivox,00005-undine_2.flac,00005-f000003,0.45305,"Aber rufe jene unaussprechlich süße Ahnung, jenen englischen Gruß des Friedens wieder in dir herauf, und du wirst ungefähr wissen können, wie dem Ritter Huldbrand während seines Lebens auf der Seespitze zu Sinne war.","But recall that inexpressibly sweet foreboding, that angelic sense of peace, and thou wilt know somewhat of the knight Huldbrand's feelings during his abode on the little promontory."
3,18.undine_1503_librivox,00005-undine_3.flac,00005-f000004,0.632688,"Er sah oftmals mit innigem Wohlbehagen, wie der Waldstrom mit jedem Tage wilder einherrollte, wie er sich sein Bette breiter und breiter riß und die Abgeschiedenheit auf der Insel so für immer längere Zeit ausdehnte.","He often perceived with hearty satisfaction that the forest stream rolled along every day more wildly, making its bed ever broader and broader, and prolonging his sojourn on the island to an indefinite period."
4,18.undine_1503_librivox,00005-undine_4.flac,00005-f000005,0.433383,"Einen Teil des Tages über strich er mit einer alten Armbrust, die er in einem Winkel der Hütte gefunden und sich ausgebessert hatte, umher, nach den vorüberfliegenden Vögeln lauernd und, was er von ihnen treffen konnte, als guten Braten in die Küche liefernd.","Part of the day he rambled about with an old crossbow, which he had found in a corner of the cottage and had repaired; and, watching for the waterfowl, he killed all that he could for the cottage kitchen."
5,18.undine_1503_librivox,00005-undine_5.flac,00005-f000006,0.6111800000000001,"Brachte er nun seine Beute zurück, so unterließ Undine fast niemals, ihn auszuschelten, daß er den lieben, lustigen Tierchen oben im blauen Luftmeer so feindlich ihr fröhliches Leben stehle; ja, sie weinte oftmals bitterlich bei dem Anblicke des toten Geflügels.","When he brought his booty home, Undine rarely neglected to upbraid him with having so cruelly deprived the happy birds of life; indeed she often wept bitterly at the sight he placed before her."
6,18.undine_1503_librivox,00005-undine_6.flac,00005-f000007,0.642133,"Kam er aber dann ein andermal wieder heim und hatte nichts geschossen, so schalt sie ihn nicht minder ernstlich darüber aus, daß man nun um seines Ungeschicks und seiner Nachlässigkeit willen mit Fischen und Krebsen vorliebnehmen müsse.","But if he came home another time without having shot anything she scolded him no less seriously, since now, from his carelessness and want of skill, they had to be satisfied with living on fish."
7,18.undine_1503_librivox,00005-undine_7.flac,00005-f000008,0.718681,"Er freute sich allemal herzinniglich auf ihr anmutiges Zürnen, um so mehr, da sie gewöhnlich nachher ihre üble Laune durch die holdesten Liebkosungen wieder gutzumachen suchte.","He always delighted heartily in her graceful little scoldings, all the more as she generally strove to compensate for her illhumor by the sweetest caresses."
8,18.undine_1503_librivox,00005-undine_8.flac,00005-f000009,0.956322,"Die Alten hatten sich in die Vertraulichkeit der beiden jungen Leute gefunden; sie kamen ihnen vor wie Verlobte oder gar wie ein Ehepaar, das ihnen zum Beistand im Alter mit auf der abgerissenen Insel wohne.","The old people took pleasure in the intimacy of the young pair; they regarded them as betrothed, or even as already united in marriage, and living on this isolated spot, as a succor and support to them in their old age."
9,18.undine_1503_librivox,00005-undine_9.flac,00005-f000010,0.615789,"Eben diese Abgeschiedenheit brachte auch den jungen Huldbrand ganz fest auf den Gedanken, er sei bereits Undines Bräutigam.",It was this same sense of seclusion that suggested the idea also to Huldbrand's mind that he was already Undine's accepted one.
10,18.undine_1503_librivox,00005-undine_10.flac,00005-f000011,0.5593130000000001,"Ihm war zumute, als gäbe es keine Welt mehr jenseits dieser umgebenden Fluten oder als könne man doch nie wieder da hinüber zur Vereinigung mit andern Menschen gelangen; und wenn ihn auch bisweilen sein weidendes Roß anwieherte, wie nach Rittertaten fragend und mahnend, oder sein Wappenschild ihm von der Stickerei des Sattels und der Pferdedecke ernst entgegenleuchtete oder sein schönes Schwert unversehens vom Nagel, an welchem es in der Hütte hing, herabfiel, im Sturze aus der Scheide gleitend so beruhigte er sein zweifelndes Gemüt damit: und wenn ihn auch bisweilen sein weidendes Roß anwieherte, wie nach Rittertaten fragend und mahnend, oder sein Wappenschild ihm von der Stickerei des Sattels und der Pferdedecke ernst entgegenleuchtete oder sein schönes Schwert unversehens vom Nagel, an welchem es in der Hütte hing, herabfiel, im Sturze aus der Scheide gleitend","He felt as if there were no world beyond these surrounding waters, or as if he could never recross them to mingle with other men; and when at times his grazing horse would neigh as if inquiringly to remind him of knightly deeds, or when the coat of arms on his embroidered saddle and horsegear shone sternly upon him, or when his beautiful sword would suddenly fall from the nail on which it was hanging in the cottage, gliding from the scabbard as it fell, he would quiet the doubts of his mind by saving: Undine is no fisherman's daughter; she belongs in all probability to some illustrious family abroad."
11,18.undine_1503_librivox,00005-undine_11.flac,00005-f000012,0.369659,"Undine sei gar keine Fischerstochter, sei vielmehr, aller Wahrscheinlichkeit nach, aus einem wundersamen, hochfürstlichen Hause der Fremde gebürtig.","There was only one thing to which he had a strong aversion, and this was, when the old dame reproved Undine in his presence."
12,18.undine_1503_librivox,00005-undine_12.flac,00005-f000012,0.535931,"Nur das war ihm in der Seele zuwider, wenn die alte Frau Undinen in seiner Gegenwart schalt.","There was only one thing to which he had a strong aversion, and this was, when the old dame reproved Undine in his presence."
13,18.undine_1503_librivox,00005-undine_13.flac,00005-f000015,0.34014,"Das launische Mädchen lachte zwar meist, ohne alles Hehl, ganz ausgelassen darüber; aber ihm war es, als taste man seine Ehre an, und doch wußte er der alten Fischerin nicht unrecht zu geben, denn Undine verdiente immer zum wenigsten zehnfach so viele Schelte als sie bekam; daher er denn auch der Hauswirtin im Herzen gewogen blieb und das ganze Leben seinen stillen, vergnüglichen Gang fürder ging. Es kam aber doch endlich eine Störung hinein; der Fischer und der Ritter waren nämlich gewohnt gewesen, beim Mittagsmahle und auch des Abends, wenn der Wind draußen heulte, wie er es fast immer gegen die Nacht zu tun pflegte, sich miteinander bei einem Kruge Wein zu ergötzen.","The fisherman and the knight had been accustomed at their midday meal, and also in the evening when the wind roared without, as it was always wont to do toward night, to enjoy together a flask of wine."
