f000001,29.560,31.480,"One."
f000002,31.480,44.920,"One morning, as Gregor Samsa was waking up from anxious dreams, he discovered that in bed he had been changed into a monstrous verminous bug."
f000003,44.920,58.680,"He lay on his armourhard back and saw, as he lifted his head up a little, his brown, arched abdomen divided up into rigid bowlike sections."
f000004,58.680,66.960,"From this height the blanket, just about ready to slide off completely, could hardly stay in place."
f000005,66.960,78.240,"His numerous legs, pitifully thin in comparison to the rest of his circumference, flickered helplessly before his eyes."
f000006,78.240,81.760,"What's happened to me, he thought."
f000007,81.760,83.800,"It was no dream."
f000008,83.800,93.960,"His room, a proper room for a human being, only somewhat too small, lay quietly between the four wellknown walls."
f000009,93.960,110.920,"Above the table, on which an unpacked collection of sample cloth goods was spread out—Samsa was a travelling salesman—hung the picture which he had cut out of an illustrated magazine a little while ago and set in a pretty gilt frame."
f000010,110.920,115.600,"It was a picture of a woman with a fur hat and a fur boa."
f000011,115.600,126.680,"She sat erect there, lifting up in the direction of the viewer a solid fur muff into which her entire forearm had disappeared."
f000012,126.680,130.160,"Gregor's glance then turned to the window."
f000013,130.160,139.520,"The dreary weather—the rain drops were falling audibly down on the metal window ledge—made him quite melancholy."
f000014,139.520,146.840,"Why don't I keep sleeping for a little while longer and forget all this foolishness, he thought."
f000015,146.840,158.160,"But this was entirely impractical, for he was used to sleeping on his right side, and in his present state he couldn't get himself into this position."
f000016,158.160,165.440,"No matter how hard he threw himself onto his right side, he always rolled again onto his back."
f000017,165.440,181.000,"He must have tried it a hundred times, closing his eyes so that he would not have to see the wriggling legs, and gave up only when he began to feel a light, dull pain in his side which he had never felt before."
f000018,181.000,186.640,"O God, he thought, what a demanding job I've chosen!"
f000019,186.640,190.000,"Day in, day out, on the road."
f000020,190.000,210.160,"The stresses of selling are much greater than the work going on at head office, and, in addition to that, I have to cope with the problems of travelling, the worries about train connections, irregular bad food, temporary and constantly changing human relationships, which never come from the heart."
f000021,210.160,214.040,"To hell with it all!"
f000022,214.040,218.480,"He felt a slight itching on the top of his abdomen."
f000023,218.480,236.440,"He slowly pushed himself on his back closer to the bed post so that he could lift his head more easily, found the itchy part, which was entirely covered with small white spots—he did not know what to make of them and wanted to feel the place with a leg."
f000024,236.440,244.080,"But he retracted it immediately, for the contact felt like a cold shower all over him."
f000025,244.080,249.120,"He slid back again into his earlier position."
f000026,249.120,254.760,"This getting up early, he thought, makes a man quite idiotic."
f000027,254.760,257.960,"A man must have his sleep."
f000028,257.960,261.960,"Other travelling salesmen live like harem women."
f000029,261.960,271.880,"For instance, when I come back to the inn during the course of the morning to write up the necessary orders, these gentlemen are just sitting down to breakfast."
f000030,271.880,276.600,"If I were to try that with my boss, I'd be thrown out on the spot."
f000031,276.600,281.520,"Still, who knows whether that mightn't be really good for me?"
f000032,281.520,286.320,"If I didn't hold back for my parents' sake, I'd have quit ages ago."
f000033,286.320,292.200,"I would've gone to the boss and told him just what I think from the bottom of my heart."
f000034,292.200,295.080,"He would've fallen right off his desk!"
f000035,295.080,302.080,"How weird it is to sit up at that desk and talk down to the employee from way up there."
f000036,302.080,308.480,"The boss has trouble hearing, so the employee has to step up quite close to him."
f000037,308.480,312.520,"Anyway, I haven't completely given up that hope yet."
f000038,312.520,322.640,"Once I've got together the money to pay off my parents' debt to him—that should take another five or six years—I'll do it for sure."
f000039,322.640,325.040,"Then I'll make the big break."
f000040,325.040,328.720,"In any case, right now I have to get up."
f000041,328.720,332.320,"My train leaves at five o'clock."
f000042,332.320,337.600,"He looked over at the alarm clock ticking away by the chest of drawers."
f000043,337.600,339.760,"Good God! he thought."
f000044,339.760,344.720,"It was half past six, and the hands were going quietly on."
f000045,344.720,348.480,"It was past the half hour, already nearly quarter to."
f000046,348.480,352.160,"Could the alarm have failed to ring?"
f000047,352.160,356.520,"One saw from the bed that it was properly set for four o'clock."
f000048,356.520,358.680,"Certainly it had rung."
f000049,358.680,365.080,"Yes, but was it possible to sleep through that noise which made the furniture shake?"
f000050,365.080,372.240,"Now, it's true he'd not slept quietly, but evidently he'd slept all the more deeply."
f000051,372.240,375.000,"Still, what should he do now?"
f000052,375.000,377.120,"The next train left at seven o'clock."
f000053,377.120,381.920,"To catch that one, he would have to go in a mad rush."
f000054,381.920,388.800,"The sample collection wasn't packed up yet, and he really didn't feel particularly fresh and active."
f000055,388.800,401.520,"And even if he caught the train, there was no avoiding a blowup with the boss, because the firm's errand boy would've waited for the five o'clock train and reported the news of his absence long ago."
f000056,401.520,407.040,"He was the boss's minion, without backbone or intelligence."
f000057,407.040,410.680,"Well then, what if he reported in sick?"
f000058,410.680,421.000,"But that would be extremely embarrassing and suspicious, because during his five years' service Gregor hadn't been sick even once."
f000059,421.000,441.240,"The boss would certainly come with the doctor from the health insurance company and would reproach his parents for their lazy son and cut short all objections with the insurance doctor's comments; for him everyone was completely healthy but really lazy about work."
f000060,441.240,446.200,"And besides, would the doctor in this case be totally wrong?"
f000061,446.200,457.440,"Apart from a really excessive drowsiness after the long sleep, Gregor in fact felt quite well and even had a really strong appetite."
f000062,457.440,474.640,"As he was thinking all this over in the greatest haste, without being able to make the decision to get out of bed—the alarm clock was indicating exactly quarter to seven—there was a cautious knock on the door by the head of the bed."
f000063,474.640,481.040,"Gregor, a voice called—it was his mother!—it's quarter to seven."
f000064,481.040,482.680,"Don't you want to be on your way?"
f000065,482.680,486.160,"The soft voice!"
f000066,486.160,490.240,"Gregor was startled when he heard his voice answering."
