book	audio	score	de_sentence	en_sentence
10.buchsederpandora_1501_librivox	chapter1_8.flac	0.845455	Alwa Schön geht vor der Eingangstür auf und nieder.	In this chair, deep in cushions, with a plaid shawl over her knees, sits Countess Geschwitz in a tight black dress.
10.buchsederpandora_1501_librivox	chapter1_12.flac	0.893496	Er läßt auf sich warten wie ein Konzertmeister!	He lets people wait for him as if he were a concert conductor!
10.buchsederpandora_1501_librivox	chapter1_20.flac	0.5990479999999999	Sie können sich kaum mehr die Nase schneuzen.	You can scarcely blow your nose any more.
10.buchsederpandora_1501_librivox	chapter1_25.flac	0.089697	Die Geschwitz Sie wollen Ihre Braut am Ende gar allein reisen lassen?	GESCHWITZ. ~~~ You will let your bride journey all alone, after all?
10.buchsederpandora_1501_librivox	chapter1_26.flac	0.0696219	Erstens fährt doch der Alte mit, um sie im Ernstfalle zu verteidigen.	RODRIGO. ~~~ In the first place, the old fellow's going with her to protect her in case anything serious.
10.buchsederpandora_1501_librivox	chapter1_27.flac	1.07972	Meine Begleitung kann sie nur verdächtigen.	My escort could only be suspicious.
10.buchsederpandora_1501_librivox	chapter1_28.flac	0.9765309999999999	Und zweitens muß ich hier noch abwarten, bis meine Kostüme fertig sind.	And secondly, I must wait here till my costumes are ready.
10.buchsederpandora_1501_librivox	chapter1_32.flac	0.76625	Ich liebe an einer Frau das Praktische; welche Theorien sich die Weiber machen, ist mir vollkommen egal.	I love the practical in a woman: what theories they make up for themselves are all the same to me.
10.buchsederpandora_1501_librivox	chapter1_4.flac	0.625685	In der Mitte unter der Galerie befindet sich die Eingangstür mit gewundenen Säulen und Frontispiz.	ACT I The hall of EARTHSPIRIT, Act IV, feebly lighted by an oil lamp on the centre table.
10.buchsederpandora_1501_librivox	chapter1_36.flac	0.756454	Wenn sie sich in Paris nur nicht gleich wieder zuviel Bewegung macht!	If only she doesn't start doing too much as soon as she's out of Germany!
10.buchsederpandora_1501_librivox	chapter1_38.flac	0.8270270000000001	In London geht man schon allein durch die Seeluft auf.	In London one expands just from the sea air.
10.buchsederpandora_1501_librivox	chapter1_10.flac	0.49460200000000004	Links in dem Lehnsessel, in schwarzem enganliegenden Kleid, tief in Kissen gebettet, einen Plaid über den Knien, sitzt die Gräfin Geschwitz.	In this chair, deep in cushions, with a plaid shawl over her knees, sits Countess Geschwitz in a tight black dress.
10.buchsederpandora_1501_librivox	chapter1_41.flac	0.30277800000000005	Die Geschwitz Käme der Mensch nur endlich mal!	GESCHWITZ. ~~~ If the man would only come, now!
10.buchsederpandora_1501_librivox	chapter1_11.flac	0.0585366	Neben ihr auf dem Tisch steht eine Kaffeemaschine und eine Tasse mit schwarzem Kaffee.	Rodrigo, clad as a servant, sits on the ottoman.
10.buchsederpandora_1501_librivox	chapter1_13.flac	0.600725	Die Geschwitz Ich beschwöre Sie, sprechen Sie nicht!	He lets people wait for him as if he were a concert conductor!
10.buchsederpandora_1501_librivox	chapter1_14.flac	-0.152597	Es soll einer die Klappe halten, wenn er den Kopf so voll Gedanken hat wie ich!	GESCHWITZ. ~~~ I beg of you, don't speak! ~~~ RODRIGO.
10.buchsederpandora_1501_librivox	chapter1_16.flac	0.29189899999999996	Die Geschwitz Sie ist herrlicher anzuschauen, als ich sie je gekannt habe!	GESCHWITZ. ~~~ She is more glorious to look at than I have ever seen her!
10.buchsederpandora_1501_librivox	chapter1_18.flac	0.596154	Wenn ihr die Krankheit ebenso gut angeschlagen hat wie Ihnen, dann bin ich pleite!	If the sickness has hit her as it has you, I'm smashed and thru!
10.buchsederpandora_1501_librivox	chapter1_19.flac	0.680435	Sie verlassen die Isolierbaracke wie eine verunglückte Kautschukdame, die sich aufs Kunsthungern geworfen hat.	You're leaving the contagious ward like an acrobatlady who's had an accident after giving herself up to art.
10.buchsederpandora_1501_librivox	chapter1_52.flac	0.24264699999999997	Aber der Kultusminister meinte, die kleinen Schulmädchen könnten darüber die Freude am Strümpfestricken verlieren.	But the Fine Arts Minister opined that the little schoolgirls might lose their joy in knitting stockings because of it; and since then I have myself shaved once a month. ~~~ ALVA.
10.buchsederpandora_1501_librivox	chapter1_55.flac	0.34771799999999997	Das ist der Fluch, der auf unserer jungen deutschen Literatur lastet, daß wir Dichter viel zu literarisch sind.	That's the curse of our young literature: we're so much too literary.
10.buchsederpandora_1501_librivox	chapter1_21.flac	0.704255	Erst brauchen Sie eine Viertelstunde, um Ihre Finger zu sortieren, und dann bedarf es der größten Vorsicht, damit Sie die Spitze nicht abbrechen.	First you need a quarterhour to sort your fingers, and then you have to be mighty careful not to break off the tip.
10.buchsederpandora_1501_librivox	chapter1_22.flac	0.259615	Die Geschwitz Was uns unter die Erde bringt, gibt ihr Kraft und Gesundheit wieder.	GESCHWITZ. ~~~ What puts us under the ground gives her health and strength again. ~~~ RODRIGO.
10.buchsederpandora_1501_librivox	chapter1_23.flac	0.2375	Das ist alles schön und gut.	That's all right and fine enough.
10.buchsederpandora_1501_librivox	chapter1_31.flac	0.863445	Dann wird geheiratet, vorausgesetzt, daß ich sie vor einem anständigen Publikum produzieren kann.	Then we'll get married, provided I can present her before a respectable public.
10.buchsederpandora_1501_librivox	chapter1_68.flac	1.03447	Bei gesunden Gliedern drei Monate lang im Krankenhaus liegen, das muß den heruntergekommensten Landstreicher zum Mastschwein machen.	To lie in the hospital in perfect health for three months would make a fat pig of the most rundown old hobo.
10.buchsederpandora_1501_librivox	chapter1_35.flac	0.346143	Ich hätte meine Person gar nicht in das Komplott verwickelt, wenn sie mir nicht vor ihrer Verurteilung schon immer die Plauze gekitzelt hätte.	RODRIGO. ~~~ I'd never have got my person mixed up in this plot if she hadn't kept tickling my bare pate, before her sentence.
10.buchsederpandora_1501_librivox	chapter1_71.flac	0.905907	Bis ich nach Paris komme, werde ich so ausgeschwemmt sein, daß ich keinen Flaschenstöpsel mehr hochheben kann.	I'll be so washed out before I get across the frontier that I won't be able to lift a bottlecork.
10.buchsederpandora_1501_librivox	chapter1_37.flac	0.8981690000000001	Wenn ich nicht in die Folies Bergère engagiert wäre, nähme ich sie auf ein halbes Jahr mit nach London und ließe sie Plumkakes futtern.	I'd like best to take her to London for six months, and let her fill up on plumcakes.
10.buchsederpandora_1501_librivox	chapter1_39.flac	0.770423	Außerdem fühlt man in London auch nicht bei jedem Schluck Bier immer gleich die Schicksalshand an der Gurgel.	And then, too, in London one doesn't feel with every swallow of beer as if the hand of fate were at one's throat.
10.buchsederpandora_1501_librivox	chapter1_78.flac	1.20307	Als ich zurückkam, war weder im Garten noch unter dem Portal eine Seele zu sehen.	When I came back there was not a soul to be seen in the garden or at the gate.
10.buchsederpandora_1501_librivox	chapter1_43.flac	-0.01	Der Transport kostet mich immer dreimal mehr als mein eigenes Billett.	Six hundred kilos of the best iron.
10.buchsederpandora_1501_librivox	chapter1_44.flac	0.610417	Dabei ist die ganze Ausrüstung keinen Hosenknopf wert.	The baggagerate on 'em is always three times as much as my own ticket, so that the whole junket isn't worth a trowser's button.
10.buchsederpandora_1501_librivox	chapter1_45.flac	0.985924	Als ich schweißtriefend damit im Pfandhaus ankam, fragten sie mich, ob die Sachen auch echt seien.	When I went into the pawnshop with 'em, dripping with sweat, they asked me if the things were genuine!I'd have really done better to have had the costumes made abroad.
10.buchsederpandora_1501_librivox	chapter1_49.flac	0.747594	Aber das lernt sich nicht mit untergeschlagenen Beinen; das will an klassisch gebildeten Menschen studiert sein.	But you can't learn that with bowlegs; it's got to be studied on classically shaped people.
10.buchsederpandora_1501_librivox	chapter1_82.flac	0.659091	Der eine hat einen wehen Fuß, der andere hat eine geschwollene Backe; da taucht die leibhaftige Todesversicherungsagentin mitten unter ihnen auf.	One has a bad foot and another has a swollen cheek, and there appears in the midst of them the incarnate deathinsuranceagentess!
10.buchsederpandora_1501_librivox	chapter1_50.flac	0.47426499999999994	Hier haben sie eine Angst vor der bloßen Haut wie in Paris vor den Dynamitbomben.	In this country they're as scared of naked skin as they are abroad of dynamite bombs.
10.buchsederpandora_1501_librivox	chapter1_51.flac	0.777983	Vor zwei Jahren wurde ich im AlhambraTheater zu fünfzig Mark Strafe verknallt, wie man sah, daß ich ein paar Haare auf der Brust habe, nicht so viel wie zu einer anständigen Zahnbürste nötig sind.	A couple of years ago I was fined fifty marks at the Alhambra Theater, because people could see I had a few hairs on my chest, not enough to make a respectable toothbrush!
10.buchsederpandora_1501_librivox	chapter1_56.flac	0.772089	Wir kennen keine anderen Fragen und Probleme als solche, die unter Schriftstellern und Gelehrten auftauchen.	We know only such questions and problems as come up among writers and cultured people.
10.buchsederpandora_1501_librivox	chapter1_58.flac	0.8239209999999999	Um wieder auf die Fährte einer großen gewaltigen Kunst zu gelangen, müßten wir uns möglichst viel unter Menschen bewegen, die nie in ihrem Leben ein Buch gelesen haben, denen die einfachsten animalischen Instinkte bei ihren Handlungen maßgebend sind.	In order to get back on the trail of a great and powerful art we must move as much as possible among men who've never read a book in their lives, whom the simplest animal instincts direct in all they do.
10.buchsederpandora_1501_librivox	chapter1_93.flac	0.954643	Darf ich Ihnen ein Darlehen von zwanzigtausend Mark anbieten, dessen Herbeischaffung in barem Geld für mich mit keinerlei Schwierigkeiten verbunden wäre?	May I venture to offer you a loan of, markswhich I should have no trouble raising for you in cash?
10.buchsederpandora_1501_librivox	chapter1_62.flac	0.47076899999999994	Solange mein Vater noch lebte, standen meinen Schöpfungen sämtliche Bühnen Deutschlands offen.	As long as my father was alive, all the stages of Germany stood open to my creations.
10.buchsederpandora_1501_librivox	chapter1_64.flac	0.284694	Ich habe mir Trikots im zartesten BlauGrün anfertigen lassen.	RODRIGO. ~~~ I've had a pair of tights made of the tenderest bluegreen.
10.buchsederpandora_1501_librivox	chapter1_65.flac	0.743455	Wenn die im Ausland keinen Sukzeß haben, dann will ich Mausefallen verkaufen.	If they don't make a success abroad, I'll sell mousetraps!
10.buchsederpandora_1501_librivox	chapter1_97.flac	1.0377399999999999	Ich hatte ihr meine Frisur gemacht und ahmte in jedem Laut ihre Stimme nach.	I had done my hair like hers, and copied every tone of her voice.
10.buchsederpandora_1501_librivox	chapter1_104.flac	0.462869	Wir verständigten uns hinter seinem Rücken, und als er hinaus war, sanken wir uns in die Arme:	God be thanked!What pains it cost me to keep my darling from betraying how well she already was!
10.buchsederpandora_1501_librivox	chapter1_69.flac	1.0619299999999998	Seit ich heraus bin, futtere ich nichts als Karlsbader Pastillen;	Since coming out I've fed on nothing but Karlsbad pills.
10.buchsederpandora_1501_librivox	chapter1_72.flac	0.221154	Die Geschwitz Wie ihr gestern im Krankenhaus das Wachtpersonal aus dem Wege ging, das war ein erquickender Anblick.	GESCHWITZ. ~~~ How the attendants in the hospital got out of her way yesterday!
10.buchsederpandora_1501_librivox	chapter1_112.flac	0.782664	Wo hat je ein Bräutigam mehr für seine Braut getan?	Where is the bridegroom who's ever done so much for his bride?
10.buchsederpandora_1501_librivox	chapter1_113.flac	0.182258	Meine Vermögensverhältnisse sind auch zerrüttet.	My fortune has also been destroyed. ~~~ ALVA.
10.buchsederpandora_1501_librivox	chapter1_74.flac	0.47451899999999997	In der herrlichsten Mittagssonne wagten sich die Rekonvaleszenten nicht aus den Haustüren.	The garden was still as the grave: in the loveliest noon sunlight the convalescents didn't venture out of doors.
10.buchsederpandora_1501_librivox	chapter1_75.flac	0.8522799999999999	Ganz hinten bei der Isolierbaracke trat sie unter den Maulbeerbäumen vor und wiegte sich auf dem Kies in den Knöcheln.	Away back by the contagious ward she stepped out under the mulberry trees and swayed on her ankles on the gravel.
10.buchsederpandora_1501_librivox	chapter1_117.flac	0.675	Ich will ihr ihre Zicken schon austreiben!	I'll soon drive her kiddishness out of her!
10.buchsederpandora_1501_librivox	chapter1_77.flac	0.511722	Die Krankenschwestern huschten in die Säle oder blieben an den Wänden kleben.	The Sisters vanished into the big rooms or stayed stuck against the walls.
