book	audio	score	de_sentence	en_sentence
110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3	00026-kandid_10.flac	0.2625	Himmel!	Heavens!
110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3	00001-kandid_1.flac	1.0125	Seine Gesichtszüge waren der Spiegel seiner Seele.	His countenance was a true picture of his soul.
110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3	00001-kandid_2.flac	0.8264290000000001	Er besaß eine ziemlich richtige Urtheilskraft und ein Gemüth ohne Arg und Falsch; aus diesem Grunde vermuthlich nannte man ihn Kandid.	He combined a true judgment with simplicity of spirit, which was the reason, I apprehend, of his being called Candide.
110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3	00001-kandid_5.flac	0.13631	Alle Hunde seines Viehhofes machten im Nothfall eine Meute aus; die Stallknechte waren seine Bereiter, der Dorfpastor war sein Großalmosenier; sie nannten ihn alle Gnädiger Herr und lachten, wenn er Anekdoten erzählte.	All the dogs of his farmyards formed a pack of hounds at need; his grooms were his huntsmen; and the curate of the village was his grand almoner. ~~~ They called him My Lord, and laughed at all his stories.
110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3	00001-kandid_6.flac	0.4784640000000001	Die gnädige Frau, die etwa 350 Pfund wog, hatte sich dadurch in hohes Ansehen gesetzt und machte bei Gelegenheit die gnädige Wirthin mit einer Würde, wodurch sie noch größere Ehrfurcht einflößte.	The Baron's lady weighed about three hundred and fifty pounds, and was therefore a person of great consideration, and she did the honours of the house with a dignity that commanded still greater respect.
110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3	00001-kandid_8.flac	0.7892859999999999	Der Sohn des Freiherrn schien in allen Stücken seines Papas würdig.	The Baron's son seemed to be in every respect worthy of his father.
110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3	00001-kandid_11.flac	0.912647	Er bewies auf unübertreffliche Weise, daß es keine Wirkung ohne Ursache gebe, und daß in dieser besten aller möglichen Welten das Schloß des gnädigen Herrn das beste aller möglichen Schlösser und die gnädige Frau die beste aller möglichen gnädigen Freifrauen sei.	He proved admirably that there is no effect without a cause, and that, in this best of all possible worlds, the Baron's castle was the most magnificent of castles, and his lady the best of all possible Baronesses.
110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3	00002-kandid_10.flac	0.627083	Vortrefflich, lieber Freund! setzen Sie Sich zu Tisch.	Yes, sir, that is my height, answered he, making a low bow.
110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3	00002-kandid_13.flac	0.533597	Sie haben Recht, sprach Kandid, das hat Doctor Pangloß mir immer gesagt; und ich sehe wohl, daß Alles aufs beste angeordnet ist.	You are right, said Candide; this is what I was always taught by Mr. Pangloss, and I see plainly that all is for the best.
110.kandid_oder_die_beste_welt_ak_librivox_64kb_mp3	00002-kandid_29.flac	1.15035	Den dritten Tag bekommt er nur zehn und wird von seinen Kameraden wie ein Wunderthier angestaunt.	The day following they gave him only ten, and he was regarded by his comrades as a prodigy.
