,book,DE_audio,EN_audio,score,DE_transcript,EN_transcript
0,10.buchsederpandora_1501_librivox,chapter3_3.flac,00003-f000001,0.535223,Zwei große Scheiben in der Flucht des Daches öffnen sich nach oben.,"ACT III An attic room, without windows, but with two skylights, under one of which stands a bowl filled with rainwater."
1,10.buchsederpandora_1501_librivox,chapter3_4.flac,00003-f000002,0.470833,Rechts und links vorn je eine schlechtschließende Tür.,"Down right, a door thru a board partition into a sort of cubicle under the slanting roof."
2,10.buchsederpandora_1501_librivox,chapter3_5.flac,00003-f000003,0.6,Im rechten Proszenium eine zerrissene graue Matratze.,"Near it, a wobbly flowertable with a bottle and a smoking oillamp on it."
3,10.buchsederpandora_1501_librivox,chapter3_8.flac,00003-f000009,0.529139,"Auf der Chaiselongue links in der Ecke liegt Alwa Schön, in einen Plaid gewickelt, dessen Riemen über ihm an der Wand hängt.","Schigolch in a long gray overcoat lies on the mattress; Alva on the couch, wrapped in a plaid whose straps still hang on the wall above him."
4,10.buchsederpandora_1501_librivox,chapter3_9.flac,00003-f000008,1.24783,Der Regen trommelt zur Parade.,The rain beats on the roof.
5,10.buchsederpandora_1501_librivox,chapter3_11.flac,00003-f000011,0.606767,"Lulu in halblangem Haar, das ihr offen über die Schulter fällt, tritt barfuß in abgerissenem schwarzen Kleide von links vorn ein mit einer Waschschüssel, die sie unter den Tropfenfall setzt.",Cheerful weather for her first appearance!
6,10.buchsederpandora_1501_librivox,chapter3_12.flac,00003-f000012,0.509341,"Wo bleibst du denn, mein Kind?",I dreamt just now we were dining together at Olympia.
7,10.buchsederpandora_1501_librivox,chapter3_13.flac,00003-f000013,1.15,Hast du dir erst noch die Hände gewaschen?,Bianetta was still with us.
8,10.buchsederpandora_1501_librivox,chapter3_14.flac,00003-f000011,0.720677,Alwa Reinlichkeit ist der Schmuck der Armut.,Cheerful weather for her first appearance!
9,10.buchsederpandora_1501_librivox,chapter3_15.flac,00003-f000012,0.714618,"Lulu sich aufrichtend, ihr Haar zurückschlagend",I dreamt just now we were dining together at Olympia.
10,10.buchsederpandora_1501_librivox,chapter3_16.flac,00003-f000013,0.675,Wenn nur du erst hier aus dem Wege wärst.,Bianetta was still with us.
11,10.buchsederpandora_1501_librivox,chapter3_17.flac,00003-f000017,0.123529,"Alwa Mir träumte eben, wir dinierten zusammen chez Maxime.","Lulu appears, back, barefoot, in a torn black dress, but with her hair falling to her shoulders."
12,10.buchsederpandora_1501_librivox,chapter3_18.flac,00003-f000016,1.09714,Bianetta Gazil war noch mit dabei.,And I was dreaming of a Christmas pudding.
13,10.buchsederpandora_1501_librivox,chapter3_19.flac,00003-f000018,0.1,Ich hatte fers de cheval bestellt.,Where have you been?
14,10.buchsederpandora_1501_librivox,chapter3_24.flac,00003-f000023,0.9,Der erste Schritt kostet immer allerhand Geächz und Gestöhn.,The first step always costs all kinds of moaning and groaning.
15,10.buchsederpandora_1501_librivox,chapter3_25.flac,00003-f000024,0.627381,Vor zwanzig Jahren war das mit ihr um kein Haar besser; und was hat sie seitdem gelernt!,"Twenty years ago it was no whit better, and what she has learned since then!"
16,10.buchsederpandora_1501_librivox,chapter3_26.flac,00003-f000025,0.486111,Die Kohlen müssen nur erst gehörig angefacht sein.,The coals only have to be blown.
17,10.buchsederpandora_1501_librivox,chapter3_27.flac,00003-f000026,0.8875,"Wenn sie acht Tage dabei ist, halten sie keine zehn Lokomotiven mehr hier in unserer ärmlichen Dachkammer.","When she's been at it a week, not ten locomotives will hold her in our miserable attic."
18,10.buchsederpandora_1501_librivox,chapter3_31.flac,00003-f000030,1.29365,Lulu steigt auf einen Stuhl und leert die Waschschale durch die Dachluke hinaus,Lulu gets up on the chair and empties the bowl thru the skylight.
19,10.buchsederpandora_1501_librivox,chapter3_36.flac,00003-f000035,0.045,Wozu dieses Leben noch in die Länge ziehen!,Why prolong this life?
20,10.buchsederpandora_1501_librivox,chapter3_37.flac,00003-f000036,0.752448,Laßt uns lieber heute abend noch in Frieden und Eintracht zusammen verhungern.,Let's rather starve to death together this very evening in peace and concord!
21,10.buchsederpandora_1501_librivox,chapter3_38.flac,00003-f000037,0.9875,Es ist ja doch die letzte Station.,Is it not the last stage now?
22,10.buchsederpandora_1501_librivox,chapter3_39.flac,00003-f000038,0.665,Warum gehst denn du Faultier nicht hin und schaffst uns was zu essen?,Why don't you go out and get us something to eat?
23,10.buchsederpandora_1501_librivox,chapter3_41.flac,00003-f000040,0.518524,"Bei diesem Wetter, bei dem man keinen Hund vor die Türe jagt!","In this weather, when no one would kick a dog from his door?"
24,10.buchsederpandora_1501_librivox,chapter3_44.flac,00003-f000043,0.614583,Ich rühre keinen Happen an von dem Geld.,I don't touch a farthing of the money!
25,10.buchsederpandora_1501_librivox,chapter3_46.flac,00003-f000044,0.34,Sie hat mit fünfzehn Jahren ihre Familie ernährt.,"Let her go, just!"
26,10.buchsederpandora_1501_librivox,chapter3_47.flac,00003-f000045,0.747059,Ich sehne mich noch nach einem ChristmasPudding; dann habe ich genug.,I long for one more Christmas pudding; then I've had enough.
27,10.buchsederpandora_1501_librivox,chapter3_49.flac,00003-f000047,0.707882,"Mir träumte eben von einer Zigarette, wie ich sie noch nie geraucht habe.","I was just dreaming of a cigarette, such as has never yet been smoked!"
28,10.buchsederpandora_1501_librivox,chapter3_51.flac,00003-f000049,0.916579,"Die Menschen auf der Straße lassen mir eher Mantel und Rock in den Händen, ehe sie umsonst mitgehen.",The people on the street will sooner leave cloak and coat in my hands than go with me for nothing!
29,10.buchsederpandora_1501_librivox,chapter3_52.flac,00003-f000050,0.586268,"Hättet ihr meine Kleider nicht verkauft, dann brauchte ich wenigstens das Laternenlicht nicht zu scheuen.","If you hadn't sold my clothes, I at least wouldn't need to be afraid of the lamplight."
