,book,DE_audio,EN_audio,score,DE_transcript,EN_transcript
0,23.reise_um_die_erde_in_80_tagen_1510_librivox,00003-in80tagen_0.flac,00003-f000002,1.12066,"Phileas Fogg hatte um halb zwölf Uhr sein Haus in SavilleRow verlassen, und langte, nachdem er fünfhundertfünfundsiebenzigmal seinen rechten Fuß vor den linken, und fünfhundertsechsundsiebenzigmal seinen linken Fuß vor den rechten gesetzt hatte, im Reformclub an, einem ungeheuern Gebäude in PallMall, welches nicht weniger als drei Millionen zu bauen gekostet hat.","Phileas Fogg, having shut the door of his house at half past eleven, and having put his right foot before his left five hundred and seventyfive times, and his left foot before his right five hundred and seventysix times, reached the Reform Club, an imposing edifice in Pall Mall, which could not have cost less than three millions."
1,23.reise_um_die_erde_in_80_tagen_1510_librivox,00003-in80tagen_1.flac,00003-f000003,0.166459,"Phileas Fogg begab sich sogleich in den Speisesaal, dessen neun Fenster die Aussicht auf einen Garten boten, mit Bäumen, die bereits im herbstlichen Goldschmuck prangten.","He repaired at once to the diningroom, the nine windows of which open upon a tasteful garden, where the trees were already gilded with an autumn colouring; and took his place at the habitual table, the cover of which had already been laid for him."
2,23.reise_um_die_erde_in_80_tagen_1510_librivox,00003-in80tagen_2.flac,00003-f000003,0.166459,"Er setzte sich dort an die gewöhnliche Tafel, wo sein Gedeck auf ihn wartete.","<MERGE> He repaired at once to the diningroom, the nine windows of which open upon a tasteful garden, where the trees were already gilded with an autumn colouring; and took his place at the habitual table, the cover of which had already been laid for him."
3,23.reise_um_die_erde_in_80_tagen_1510_librivox,00003-in80tagen_3.flac,00003-f000004,0.319592,"Sein Frühstück bestand aus einem Nebengericht, gesottenem Fisch in einer vorzüglichen reading sauce einem scharlachrothen Rostbeaf mit musheron gewürzt, einem Kuchen mit Füllsel von Rhabarberstengeln und grünen Stachelbeeren, einem Stückchen Chester, alles mit einigen Tassen von dem vortrefflichen Thee, welcher ganz besonders für die Küche des Reformclubs gesammelt wurde.","His breakfast consisted of a sidedish, a broiled fish with Reading sauce, a scarlet slice of roast beef garnished with mushrooms, a rhubarb and gooseberry tart, and a morsel of Cheshire cheese, the whole being washed down with several cups cf tea, for which the AROUND THE WORLD IN EIGHTY DAYS."
4,23.reise_um_die_erde_in_80_tagen_1510_librivox,00003-in80tagen_5.flac,00003-f000007,0.51184,"Hier stellte ihm ein Diener die noch nicht aufgeschnittene Times zu, welche Phileas Fogg mit einer Sicherheit der Hand auseinander faltete, welche eine große Uebung in dieser schwierigen Operation bekundete.","A flunkey handed him an uncut Times, which he proceeded to cut with a skill which betrayed familiarity with this delicate operation."
5,23.reise_um_die_erde_in_80_tagen_1510_librivox,00003-in80tagen_6.flac,00003-f000008,0.7975810000000001,Mit dem Lesen dieses Journals war Phileas Fogg bis drei Uhr fünfundvierzig Minuten beschäftigt; sodann mit der Lectüre des Standard bis zum Diner.,"The perusal of this paper absorbed Phileas Fogg until a quarter before four, whilst the Standard, his next task, occupied him till the dinner hour."
6,23.reise_um_die_erde_in_80_tagen_1510_librivox,00003-in80tagen_7.flac,00003-f000009,0.703471,"Diese Mahlzeit fand in gleicher Weise statt, wie das Frühstück, nur daß noch die royal british sauce hinzukam.","Dinner passed as breakfast had done, and Mr. Fogg reappeared in the readingroom and sat down to the Pall Mall at twenty minutes before six."
7,23.reise_um_die_erde_in_80_tagen_1510_librivox,00003-in80tagen_8.flac,00003-f000009,0.686041,Um fünf Uhr vierzig Minuten erschien der Gentleman wieder in dem großen Salon und vertiefte sich in der Lectüre des Morning Chronicle.,"Dinner passed as breakfast had done, and Mr. Fogg reappeared in the readingroom and sat down to the Pall Mall at twenty minutes before six."
8,23.reise_um_die_erde_in_80_tagen_1510_librivox,00003-in80tagen_9.flac,00003-f000010,0.7125,"Eine halbe Stunde später kamen verschiedene Mitglieder des Reformclubs herein und näherten sich dem Kamin, wo ein Kohlenfeuer brannte.","Half an hour later several members of the Reform came in and drew up to the fireplace, where a coal fire was steadily burning."
9,23.reise_um_die_erde_in_80_tagen_1510_librivox,00003-in80tagen_10.flac,00003-f000011,1.10268,"Es waren die gewöhnlichen Spielgenossen des Herrn Phileas Fogg, gleich ihm leidenschaftliche Whistspieler: der Ingenieur Andrew Stuart, die Bankiers John Sullivan und Samuel Fallentin, der Brauer Thomas Flanagan, Walther Ralph, einer der Administratoren der Bank von England, reiche und angesehene Männer, selbst in diesem Club, welcher die hervorragendsten Glieder der Industrie und Finanzwelt in seiner Mitte zählt.","They were Mr. Fogg's usual partners at whist : Andrew Stuart, an engineer; John Sullivan and Samuel Fallentin, bankers; Thomas Flanagan, a brewer; and Gauthier Ralph, one of the Directors of the Bank of England; — all rich and highly respectable per sonages, even in a club which comprises the princes of English trade and finance."
