,book,DE_audio,EN_audio,score,DE_transcript,EN_transcript
0,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_0.flac,00008-f000002,0.857875,"Fix hatte in wenig Augenblicken Passepartout am Quai eingeholt, der da schlenderte und schaute, denn er glaubte nicht, daß er verbunden sei, nichts zu sehen.","Fix soon rejoined Passepartout, who was lounging and looking about on the quay, as if he did not feel that he, at least, was obliged not to see anything."
1,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_2.flac,00008-f000004,0.62378,"Sie sind's, mein Herr, erwiderte der Franzose.","Ah, it's you, is it, monsieur? responded Passepartout."
2,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_3.flac,00008-f000005,-0.08,Sehr verbunden.,"Thanks, yes, the passport is all right."
3,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_4.flac,00008-f000006,1.2608700000000002,Wir sind völlig im Reinen.,And you are looking about you ?
4,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_5.flac,00008-f000006,1.15714,Und Sie besehen sich das Land?,And you are looking about you ?
5,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_6.flac,00008-f000007,1.26111,"Ja, aber wir reisen so rasch, daß mir's vorkommt, als reise ich im Traum.",Yes; but we travel so fast that I seem to be journeying in a dream.
6,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_7.flac,00008-f000008,0.107143,Z.B. Wir sind hier in Suez?,So this is Suez ?
7,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_8.flac,00008-f000009,0.24,Suez.,Yes.
8,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_9.flac,00008-f000010,1.2,In Aegypten?,In Egypt?
9,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_10.flac,00008-f000011,0.284211,"Aegypten, ganz recht.","Certainly, in Egypt."
10,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_11.flac,00008-f000012,1.05,Und in Afrika?,And in Africa?
11,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_12.flac,00008-f000013,1.3,In Afrika.,In Africa.
12,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_13.flac,00008-f000015,1.47097,In Afrika! wiederholte Passepartout.,In Africa ! repeated Passepartout.
13,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_14.flac,00008-f000016,0.246306,Ich kann's gar nicht glauben.,"Just think, mon sieur, I had no idea that we should go farther than Paris; and all that I saw of Paris was between twenty minutes past seven and twenty minutes before nine in the morning, between the Northern and the Lyons stations, through the windows of a car, and in a driving rain !"
14,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_15.flac,00008-f000016,0.246306,"Denken Sie sich, mein Herr, ich meinte, wir gingen nicht weiter als nach Paris, und diese berühmte Hauptstadt sah ich eben nur von sieben Uhr zwanzig bis acht Uhr vierzig Minuten Vormittags, zwischen dem Nordbahnhof und dem Lyoner, durch die Scheiben eines Fiaker, während eines Platzregens!","<MERGE> Just think, mon sieur, I had no idea that we should go farther than Paris; and all that I saw of Paris was between twenty minutes past seven and twenty minutes before nine in the morning, between the Northern and the Lyons stations, through the windows of a car, and in a driving rain !"
15,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_16.flac,00008-f000017,0.35709,Das war mir leid!,How I regret not having seen once more Pere la Chaise and the circus in the Champs Elysees !
16,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_17.flac,00008-f000017,0.35709,Gerne hätte ich den Père La Chaise und den Circus in den Champs Elysées besucht!,<MERGE> How I regret not having seen once more Pere la Chaise and the circus in the Champs Elysees !
17,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_18.flac,00008-f000018,0.724359,Sie haben demnach sehr Eile? fragte der PolizeiAgent.,"You are in a great hurry, then ?"
18,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_19.flac,00008-f000019,1.28636,"Ich nicht, aber mein Herr.","I am not, but my master is."
19,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_20.flac,00008-f000020,0.600901,"Apropos, ich muß ja Strümpfe und Hemden kaufen!","By the way, I must buy some shoes and shirts."
20,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_21.flac,00008-f000021,0.565909,"Wir sind ohne Koffer abgereist, nur mit einem Reisesack.","We came away without trunks, only with a carpetbag."
21,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_22.flac,00008-f000022,0.920308,"Ich will Sie in einen Bazar führen, wo Sie Alles finden, was Sie brauchen.",I will show you an excellent shop for getting what you want.
22,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_23.flac,00008-f000023,0.231696,"Mein Herr, erwiderte Passepartout, Sie sind wirklich sehr gefällig!.Und sie gingen mit einander.","Really, monsieur, you are very kind."
23,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_24.flac,00008-f000024,0.703125,Passepartout schwatzte beständig.,"And they walked off together, Passepartout chatting volubly as they went along."
24,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_26.flac,00008-f000026,0.634884,"Sie haben Zeit, versetzte Fix, es ist erst zwölf Uhr!.Passepartout zog seine große Uhr heraus.",You have plenty of time; it's only twelve o'clock.
25,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_27.flac,00008-f000027,0.0333333,"Zwölf Uhr, sagte er.",Passepartout pulled out his big watch.
26,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_30.flac,00008-f000031,0.855556,Meine Uhr! das alte Familienstück von meinem Urgroßvater her.,"A family watch, monsieur, which has come down from my greatgrandfather !"
27,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_31.flac,00008-f000032,0.0375,Sie weicht nicht fünf Minuten im Jahre ab.,"It doesn't vary five minutes in the year, it's a perfect chronometer, look you."
28,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_32.flac,00008-f000032,0.0375,Es ist ein wahres Chronometer!,"<MERGE> It doesn't vary five minutes in the year, it's a perfect chronometer, look you."
29,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_33.flac,00008-f000033,0.8857139999999999,"Ich sehe, woran's hängt.","I see how it is, said Fix."
30,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_34.flac,00008-f000034,0.968896,"Sie haben noch die Londoner Zeit, welche um zwei Stunden etwa von der zu Suez abweicht.","You have kept London AROUND THE WORLD IN EIGHTY DAYS. time, which is two hours behind that of Suez."
31,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_35.flac,00008-f000035,0.8875,"Sie müssen darauf bedacht sein, Ihre Uhr nach der Mittagszeit jedes Landes zu stellen.",You ought to regulate your watch at noon in each country.
32,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_37.flac,00008-f000038,-0.00633803,"Ah, dann stimmt sie nicht mehr mit der Sonne.","Well, then, it will not agree with the sun. ct So much the worse for the sun, monsieur."
33,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_38.flac,00008-f000038,-0.00633803,"Um so schlimmer für die Sonne, mein Herr!","<MERGE> Well, then, it will not agree with the sun. ct So much the worse for the sun, monsieur."
34,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_39.flac,00008-f000039,0.17647100000000002,Sie ist im Irrthum.,"The sun will be wrong, then !"
35,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_40.flac,00008-f000040,0.8523809999999999,Und der wackere Bursche steckte seine Uhr mit stolzer Geberde wieder in seine Tasche.,And the worthy fellow returned the watch to its fob with a defiant gesture.
36,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_41.flac,00008-f000041,0.0675,Nach einer kleinen Weile sprach Fix.,"After a few minutes' silence, Fix resumed : You left London hastily, then ?"
37,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_42.flac,00008-f000041,0.0675,Also Sie haben London in Eile verlassen?,"<MERGE> After a few minutes' silence, Fix resumed : You left London hastily, then ?"
38,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_43.flac,00008-f000042,1.7,Das mein ich!,I rather think so !
39,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_44.flac,00008-f000043,0.956842,"Letzten Mittwoch um acht Uhr Abends kam Herr Fogg gegen alle Gewohnheit früh aus seiner Gesellschaft, und schon dreiviertel Stunden nachher waren wir unterwegs.","Last Friday at eight o'clock in the evening, Monsieur Fogg came home from his club, and three quarters of an hour afterwards we were off."
40,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_45.flac,00008-f000044,1.05,Aber wo reist Ihr Herr denn hin?,But where is your master going ?
41,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_47.flac,00008-f000047,1.15714,Um die Erde herum? rief Fix.,Round the world ? cried Fix.
42,23.reise_um_die_erde_in_80_tagen_1510_librivox,00008-in80tagen_48.flac,00008-f000048,0.268421,"Ja, in achtzig Tagen!","Yes, and in eighty days!"
