,book,DE_audio,EN_audio,score,DE_transcript,EN_transcript
0,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_0.flac,00014-f000001,-0.0286517,Der kühne Raub war gelungen.,XIV. IN WHICH PHILEAS FOGG DESCENDS THE WHOLE LENGTH OF THE BEAUTIFUL VALLEY OF THE GANGES WITH OUT EVER THINKING OF SEEING IT.
1,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_1.flac,00014-f000001,-0.0286517,Nach einer Stunde noch lachte Passepartout über den glücklichen Erfolg.,<MERGE> XIV. IN WHICH PHILEAS FOGG DESCENDS THE WHOLE LENGTH OF THE BEAUTIFUL VALLEY OF THE GANGES WITH OUT EVER THINKING OF SEEING IT.
2,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_2.flac,00014-f000002,0.402941,"Sir Francis Cromarty drückte dem unerschrockenen Burschen die Hand und sein Herr sprach zu ihm: Brav, was in dem Munde dieses Gentleman einen hohen Grad von Befriedigung bedeutete.",The rash exploit had been accomplished; and for an hour Passepartout laughed gaily at his success.
3,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_5.flac,00014-f000005,0.3125,Die junge Indierin war bei dem Vorfall ohne Bewußtsein.,"As for the young Indian woman, she had been unconscious throughout of what was passing, and now, wrapped up in a travellingblanket, was reposing in one of the howdahs."
4,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_6.flac,00014-f000005,0.3125,In Reisedecken eingewickelt lag sie auf einem der Tragkörbe.,"<MERGE> As for the young Indian woman, she had been unconscious throughout of what was passing, and now, wrapped up in a travellingblanket, was reposing in one of the howdahs."
5,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_7.flac,00014-f000006,0.212,"Inzwischen lief der Elephant, von dem Parsen mit größter Sicherheit geleitet, rasch durch den noch dunkeln Wald.","The elephant, thanks to the skilful guidance of the H IOO AROUND THE WORLD IN EIGHTY DAYS."
6,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_8.flac,00014-f000007,-0.00409091,"Eine Stunde, nachdem er die Pagode von Pillaji verlassen hatte, rannte er über eine ungeheure Ebene.","Parsee, was advancing rapidly through the still darksome forest, and, an hour after leaving the pagoda, had crossed a vast plain."
7,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_9.flac,00014-f000007,-0.00409091,Um sieben Uhr machte man Halt.,"<MERGE> Parsee, was advancing rapidly through the still darksome forest, and, an hour after leaving the pagoda, had crossed a vast plain."
8,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_10.flac,00014-f000008,0.477778,Die junge Frau lag fortwährend in vollständiger Erschöpfung.,"They made a halt at seven o'clock, the young woman being still in a state of complete prostration."
9,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_11.flac,00014-f000009,0.609486,"Der Führer flößte ihr einige Schluck Wasser mit Branntwein ein; aber der betäubende Einfluß, der sie überwältigte, sollte noch einige Zeit dauern.","The guide made her drink a little brandy and water, but the drowsiness which stupefied her could not yet be shaken off."
10,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_12.flac,00014-f000010,0.684982,"Sir Francis Cromarty, dem die durch Einhauchen von Hanfdünsten hervorgebrachte Berauschung in ihren Folgen bekannt war, zeigte ihrethalben keine Unruhe.","Sir Francis, who was familiar with the effects of the intoxication produced by the fumes of hemp, reassured his companions on her account."
11,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_13.flac,00014-f000011,0.474661,"Aber flößte auch die Wiederherstellung der jungen Indierin dem Brigadegeneral keine Besorgniß ein, so war er doch in Betreff ihrer Zukunft nicht eben so beruhigt.",But he was more disturbed at the prospect of her future fate.
12,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_14.flac,00014-f000012,0.412821,"Er sagte zu Phileas Fogg unumwunden, daß Mrs.","He told Phileas Fogg that, should Aouda remain in India, she would inevitably fall again into the hands of her executioners."
13,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_15.flac,00014-f000012,0.778354,"Aouda, wenn sie in Indien bliebe, unvermeidlich ihren Henkern wieder in die Hände fallen werde.","He told Phileas Fogg that, should Aouda remain in India, she would inevitably fall again into the hands of her executioners."
14,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_16.flac,00014-f000013,0.865152,"Diese Besessenen, welche auf der ganzen Halbinsel verbreitet seien, würden trotz der englischen Polizei ihr Opfer sicherlich wieder in ihre Hände zu bringen wissen, sei es zu Madras, Bombay oder Calcutta.","These fanatics were scattered throughout the country, and would, despite the English police, recover their victim at Madras, Bombay, or Calcutta."
15,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_18.flac,00014-f000014,0.7967529999999999,"Seiner Ansicht nach könne die junge Frau nur dann wirklich sicher sein, wenn sie Indien ganz verlasse.",She would only be safe by quitting India for ever.
16,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_19.flac,00014-f000015,1.07701,"Phileas Fogg sagte, er wolle sich dies merken und Vorsorge treffen.",Phileas Fogg replied that he would reflect upon the matter.
17,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_20.flac,00014-f000016,0.0825255,"Gegen zehn Uhr meldete der Führer die Station Allahabad, wo die unterbrochene Eisenbahn wieder anfing.","The station at Allahabad was reached about ten o'clock, and the interrupted line of railway being resumed, would enable them to reach Calcutta in less than twentyfour hours."
18,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_21.flac,00014-f000016,0.0825255,Von hier aus gelangte man in weniger als einem Tag und einer Nacht nach Calcutta.,"<MERGE> The station at Allahabad was reached about ten o'clock, and the interrupted line of railway being resumed, would enable them to reach Calcutta in less than twentyfour hours."
19,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_22.flac,00014-f000017,0.988421,"Phileas Fogg mußte also noch zeitig für das Packetboot ankommen, welches nur am folgenden Tage, den 25. October, um zwölf Uhr, nach Hongkong abfuhr.","Phileas Fogg would thus be able to arrive in time to take the steamer which left Calcutta the next day, October th, at noon, for Hong Kong."
20,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_23.flac,00014-f000018,0.752727,Die junge Frau wurde in einem Zimmer des Bahnhofs niedergelegt.,"The young woman was placed in one of the waitingrooms of the station, whilst Passepartout was charged with pur AROUND THE WORLD IN EIGHTY DAYS. chasing for her various articles of toilet, a dress, shawl, and some furs; for which his master gave him unlimited credit."
21,23.reise_um_die_erde_in_80_tagen_1510_librivox,00014-in80tagen_25.flac,00014-f000020,0.317742,Derselbe ging augenblicklich aus und eilte durch die Straßen der Stadt.,"The Ganges, according to the legends of the Ramayana, rises in heaven, whence, owing to Brahma's agency, it descends to the earth."
