f000001,13.520,14.480,"XXXI."
f000002,14.480,19.280,"DECEMBER th CONTINUED.Our first day on the raft has passed without any special incident."
f000003,19.280,23.120,"At eight o'clock this morning Curtis asked our attention for a moment."
f000004,23.120,25.720,"My friends, he said, listen to me."
f000005,25.720,36.480,"Here on this raft, just as when we were on board the 'Chancellor,' I consider myself your captain; and as your captain, I expect that all of you will strictly obey my orders."
f000006,36.480,45.560,"Let me beg of you, one and all, to think solely of our common welfare; let us work with one heart and with one soul, and may Heaven protect us!"
f000007,45.560,53.960,"After delivering these few words with an emotion that evidenced their earnestness, the captain consulted his compass, and found that the freshening breeze was blowing from the north."
f000008,53.960,61.120,"This was fortunate for us, and no time was to be lost in taking advantage of it to speed us on our dubious way."
f000009,61.120,72.800,"Dowlas was occupied in fixing the mast into the socket that had already been prepared for its reception, and in order to support it more firmly he placed spurs of wood, forming arched buttresses, on either side."
f000010,72.800,81.080,"While he was thus employed the boatswain and the other seamen were stretching the large royal sail on the yard that had been reserved for that purpose."
f000011,81.080,96.040,"By halfpast nine the mast was hoisted, and held firmly in its place by some shrouds attached securely to the sides of the raft; then the sail was run up and trimmed to the wind, and the raft began to make a perceptible progress under the brisk breeze."
f000012,96.040,102.920,"As soon as we had once started, the carpenter set to work to contrive some sort of a rudder, that would enable us to maintain our desired direction."
f000013,102.920,115.200,"Curtis and Falsten assisted him with some serviceable suggestions, and in a couple of hours' time he had made and fixed to the back of the raft a kind of paddle, very similar to those used by the Malays."
f000014,115.200,120.520,"At noon, after the necessary preliminary observations, Curtis took the altitude of the sun."
f000015,120.520,136.480,"deg. min. W. as our position, which, on consulting the chart, proved to be about miles northeast of the coast of Paramaribo in Dutch Guiana."
f000016,136.480,149.800,"Now even under the most favourable circumstances, with trade winds and weather always in our favour, we cannot by any chance hope to make more than ten or twelve miles a day, so that the voyage cannot possibly be performed under a period of two months."
f000017,149.800,175.640,"To be sure there is the hope to be indulged that we may fall in with a passing vessel, but as the part of the Atlantic into which we have been driven is intermediate between the tracks of the French and English Transatlantic steamers either from the Antilles or the Brazils, we cannot reckon at all upon such a contingency happening in our favour; whilst if a calm should set in, or worse still, if the wind were to blow from the east, not only two months, but twice, nay, three times that length of time will be required to accomplish the passage."
f000018,175.640,180.960,"At best, however, our provisions, even though used with the greatest care, will barely last three months."
f000019,180.960,197.000,"Curtis has called us into consultation, and as the working of the raft does not require such labour as to exhaust our physical strength, all have agreed to submit to a regimen which, although it will suffice to keep us alive, will certainly not fully satisfy the cravings of hunger and thirst."
f000020,197.000,205.800,"As far as we can estimate, we have somewhere about lbs. of meat and about the same quantity of biscuit."
f000021,205.800,213.280,"of meat and oz. of biscuit for each person."
f000022,213.280,225.680,"Of water we have certainly not more than gallons, but by reducing each person's allowance to a pint a day, we hope to eke out that, too, over the space of three months."
f000023,225.680,232.160,"It is arranged that the food shall be distributed under the boatswain's superintendence every morning at ten o'clock."
f000024,232.160,237.320,"Each person will then receive his allowance of meat and biscuit, which may be eaten when and how he pleases."
f000025,237.320,249.120,"The water will be given out twice a dayat ten in the morning and six in the evening; but as the only drinkingvessels in our possession are the tea kettle and the old Irishman's tin pot, the water has to be consumed immediately on distribution."
f000026,249.120,260.080,"As for the brandy, of which there are only five gallons, it will be doled out with the strictest limitation, and no one will be allowed to touch it except with the captain's express permission."
f000027,260.080,264.480,"I should not forget that there are two sources from which we may hope to increase our store."
f000028,264.480,277.800,"First, any rain that may fall will add to our supply of water, and two empty barrels have been placed ready to receive it; secondly, we hope to do something in the way of fishing, and the sailors have already begun to prepare some lines."
f000029,277.800,293.600,"All have mutually agreed to abide by the rules that have been laid down, for all are fully aware that by nothing but the most precise regimen can we hope to avert the horrors of famine, and forewarned by the fate, of many who in similar circumstances have miserably perished, we are determined to do all that prudence can suggest for husbanding our stores."
f000030,293.600,293.840,"end of chapter."
