f000001,23.080,23.200,"XXI."
f000002,23.200,27.440,"NOVEMBER st to th.There was assuredly no time to be lost before we ought to leave Ham Rock reef."
f000003,27.440,38.440,"The barometer had been falling ever since the morning, the sea was getting rougher, and there was every symptom that the weather, hitherto so favourable, was on the point of breaking; and in the event of a gale the Chancellor must inevitably be dashed to pieces on the rocks."
f000004,38.440,50.520,"In the evening, when the tide was quite low, and the rocks uncovered, Curtis, the boatswain, and Dowlas went to examine the ridge which had proved so serious an obstruction, Falsten and I accompanied them."
f000005,50.520,58.440,"We came to the conclusion that the only way of effecting a passage was by cutting away the rocks with pikes over a surface measuring ten feet by six."
f000006,58.440,71.400,"An extra depth of nine or ten inches would give a sufficient gauge, and the channel might be accurately marked out by buoys; in this way it was conjectured the ship might be got over the ridge and so reach the deep water beyond."
f000007,71.400,82.000,"But this basalt is as hard as granite, said the boatswain; besides, we can only get at it at low water, and consequently could only work at it for two hours out of the twentyfour."
f000008,82.000,85.720,"All the more reason why we should begin at once, boatswain, said Curtis."
f000009,85.720,90.440,"But if it is to take us a month, captain, perhaps by that time the ship may be knocked to atoms."
f000010,90.440,94.600,"Couldn't we manage to blow up the rock? we have got some powder on board."
f000011,94.600,97.040,"Not enough for that; said the boatswain."
f000012,97.040,99.640,"You have something better than powder, said Falsten."
f000013,99.640,100.200,"What's that? asked the captain."
f000014,100.200,103.760,"Picrate of potash, was the reply."
f000015,103.760,113.360,"And so the explosive substance with which poor Ruby had so grievously imperilled the vessel was now to serve her in good stead, and I now saw what a lucky thing it was that the case had been deposited safely on the reef, instead of being thrown into the sea."
f000016,113.360,119.400,"Picric acid is a crystalline bitter product extracted from coal tar, and forming, in combination with potash, a yellow salt known as picrate of potash."
f000017,119.400,125.600,"The explosive power of this substance is inferior to that of guncotton or of dynamite, but far greater than that of ordinary gunpowder; one grain of picric powder producing an effect equal to that of thirteen grains of common powder."
f000018,125.600,129.520,"Picrate is easily ignited by any sharp or violent shock, and some gunpriming which we had in our possession would answer the purpose of setting it alight."
f000019,129.520,135.440,"The sailors went off at once for their pikes, and Dowlas and his assistants, under the direction of Falsten, who, as an engineer, understood such matters, proceeded to hollow out a mine wherein to deposit the powder."
f000020,135.440,147.080,"At first we hoped that everything would be ready for the blasting to take place on the following morning, but when daylight appeared we found that the men, although they had laboured with a will, had only been able to work for an hour at low water and that four tides must ebb before the mine had been sunk to the required depth."
f000021,147.080,150.840,"Not until eight o'clock on the morning of the rd was the work complete."
f000022,150.840,156.680,"The hole was bored obliquely in the rock, and was large enough to contain about ten pounds of explosive matter."
f000023,156.680,171.720,"Just as the picrate was being introduced into the aperture, Falsten interposed: Stop, he said, I think it will be best to mix the picrate with common powder, as that will allow us to fire the mine with a match instead of the gunpriming which would be necessary to produce a shock."
f000024,171.720,187.080,"Besides, it is an understood thing that the addition of gunpowder renders picrate far more effective in blasting such rocks as this, as then the violence of the picrate prepares the way for the powder which, slower in its action, will complete the disseverment of the basalt."
f000025,187.080,191.360,"Falsten is not a great talker, but what he does say is always very much to the point."
f000026,191.360,200.240,"His good advice was immediately followed; the two substances were mixed together, and after a match had been introduced the compound was rammed closely into the hole."
f000027,200.240,216.840,"Notwithstanding that the Chancellor was at a distance from the rocks that insured her from any danger of being injured by the explosion, it was thought advisable that the passengers and crew should take refuge in the grotto at the extremity of the reef, and even Mr. Kear, in spite of his many objections, was forced to leave the ship."
f000028,216.840,221.160,"Falsten, as soon as he had set fire to the match, joined us in our retreat."
f000029,221.160,231.240,"The train was to burn for ten minutes, and at the end of that time the explosion took place; the report, on account of the depth of the mine, being muffled, and much less noisy than we had expected."
f000030,231.240,233.880,"But the operation had been perfectly successful."
f000031,233.880,243.840,"Before we reached the ridge we could see that the basalt had been literally reduced to powder, and that a little channel, already being filled by the rising tide, had been cut right through the obstacle."
f000032,243.840,250.240,"A loud hurrah rang through the air; our prisondoors were opened, and we were prisoners no more!"
f000033,250.240,266.720,"At high tide the Chancellor weighed anchor and floated out into the open sea, but she was not in a condition to sail until she had been ballasted; and for the next twentyfour hours the crew were busily employed in taking up blocks of stone, and such of the bales of cotton as had sustained the least amount of injury."
f000034,266.720,283.280,"In the course of the day, M. Letourneur, Andre, Miss Herbey, and I took a farewell walk round the reef, and Andre with artistic skill, carved on the wall of the grotto the word Chancellor, the designation Ham Rock, which we had given to the reef,and the date of our running aground."
f000035,283.280,293.480,"Then we bade adieu to the scene of our three week's sojourn, where we had passed days that to some at least of our party will be reckoned as far from being the least happy of their lives."
f000036,293.480,304.200,"At high tide this morning, the th, with low, top, and gallant sails all set, the Chancellor started on her onward way, and two hours later the last peak of Ham Rock had vanished below the horizon."
f000037,304.200,304.880,"end of chapter."
