,book,DE_audio,EN_audio,score,DE_transcript,EN_transcript
0,36.schimmelreiter_storm_librivox_64kb_mp3,5_0.flac,00005-f000001,0.890526,Inzwischen war schon Ende März durch die Oberdeichgrafschaft der Befehl zur neuen Eindeichung eingetroffen.,In the mean time already at the end of March the order to begin on the new dike had arrived from the dikemaster general.
1,36.schimmelreiter_storm_librivox_64kb_mp3,5_2.flac,00005-f000004,0.870448,"Ja, ja, sagte ein alter Gevollmächtigter, da haben wir nun die Bescherung, und Proteste werden nicht helfen, da der Oberdeichgraf unserm Deichgrafen den Daumen hält!","Well, yes, said an old dike overseer, here we have the whole business now, and protests won't do any good, because the dikemaster general patronises our dikemaster."
2,36.schimmelreiter_storm_librivox_64kb_mp3,5_6.flac,00005-f000009,0.8,Wo soll das Material herkommen?,Where shall we get the material?
3,36.schimmelreiter_storm_librivox_64kb_mp3,5_8.flac,00005-f000011,0.990845,"Wenn nicht in diesem, so im nächsten Jahre; das wird am meisten von uns selber abhängen! sagte Hauke.","If not this year, then next year; that will depend chiefly on ourselves, said Hauke."
4,36.schimmelreiter_storm_librivox_64kb_mp3,5_9.flac,00005-f000014,0.303261,Ein ärgerliches Lachen ging durch die Gesellschaft.,The dike isn't supposed to be any bigger than the old one; cried a new voice; and I'm sure that's stood for over thirty years.
5,36.schimmelreiter_storm_librivox_64kb_mp3,5_12.flac,00005-f000019,0.805921,"Der Greis war noch immer als ein Mann von Tüchtigkeit und unantastbarer Rechtschaffenheit bekannt, und da die Versammlung eben nicht geneigt war, ihm zuzustimmen, so schwieg sie weiter.","Dikemaster Hauke Haien, he said, you give us much commotion and expense, and I wish you had waited with all this until the Lord had called me to rest; butyou are right, and only unreason can deny that."
6,36.schimmelreiter_storm_librivox_64kb_mp3,5_14.flac,00005-f000024,0.625,Sprechet! sagte einer der Gevollmächtigten.,"The old man was still known as a man of efficiency and irreproachable integrity, and as the assembly was not inclined to agree with him, it remained silent."
7,36.schimmelreiter_storm_librivox_64kb_mp3,5_15.flac,00005-f000029,1.16563,Und Hauke breitete die Karte des neuen Deiches auf dem Tische aus.,And Hauke spread the map of the new dike out on the table.
8,36.schimmelreiter_storm_librivox_64kb_mp3,5_16.flac,00005-f000030,0.746021,"Es hat vorhin einer gefragt, begann er, Woher die viele Erde nehmen?","A while ago someone has asked, he began, from where we shall get the soil?"
9,36.schimmelreiter_storm_librivox_64kb_mp3,5_22.flac,00005-f000039,0.838363,"Die Versammelten hatten sich um den Tisch gestellt, betrachteten mit halbem Aug die Karte und begannen allgemach zu sprechen; doch war's, als geschähe es, damit nur überhaupt etwas gesprochen werde.","The assembly gathered round the table, looked at the map with half attention and gradually began to talk; but it seemed as if they did it merely so that there might be some talking."
10,36.schimmelreiter_storm_librivox_64kb_mp3,5_26.flac,00005-f000041,0.800787,"Aber Hauke entgegnete: Da ihr Geschworene seid, so müsset ihr aus eigener, nicht aus meiner Meinung sprechen, Jakob Meyen; und wenn ihr's dann besser sagt, so werd ich meinen Vorschlag fallenlassen!","But Hauke replied: As you are sworn men, you have to speak your own opinion, Jacob Meyen; and if you think of something better, I'll let my proposal fall."
