,book,DE_audio,EN_audio,score,DE_transcript,EN_transcript
0,67.frankenstein_de_1211_librivox,00022-frankenstein_0.flac,00022-f000002,0.771089,"Tag um Tag, Woche um Woche verflossen nach meiner Ankunft in Genf, und immer fand ich den Mut nicht, an mein Werk zu gehen.","Day after day, week after week, passed away on my return to Geneva; and I could not collect the courage to recom mence my work."
1,67.frankenstein_de_1211_librivox,00022-frankenstein_1.flac,00022-f000003,0.8712260000000001,"Ich fürchtete mich vor dem verhaßten Dämon, war aber nicht imstande, das Grauen zu überwinden, das ich gegen die mir aufgezwungene Arbeit empfand.","I feared the vengeance of the disappointed fiend, yet I was unable to overcome my repugnance to the task which was enjoined me."
2,67.frankenstein_de_1211_librivox,00022-frankenstein_2.flac,00022-f000004,0.425913,"Ich hatte unterdessen erfahren, daß ein englischer Philosoph Studien gemacht hatte, deren Kenntnis für das Gelingen meines Werkes wesentlich war, und hoffte ich von meinem Vater die Erlaubnis zu erhalten, zu diesem Zwecke England zu besuchen.",I found that I could not com pose a female without again devoting several months to profound study and laborious disquisition.
3,67.frankenstein_de_1211_librivox,00022-frankenstein_3.flac,00022-f000005,0.137167,"Ich klammerte mich an jede Gelegenheit, die Sache hinauszuschieben, und zögerte den ersten Schritt zur Erfüllung meines Versprechens zu tun.","I had heard of some discoveries having been made by an English philoso pher, the knowledge of which was material to my success, and I sometimes thought of obtaining my father's consent to visit England for this purpose; but I clung to every pretence of delay, and could not resolve to interrupt my returning tranquil lity."
4,67.frankenstein_de_1211_librivox,00022-frankenstein_4.flac,00022-f000005,0.137167,An mir selbst hatte sich eine wesentliche Änderung vollzogen.,"<MERGE> I had heard of some discoveries having been made by an English philoso pher, the knowledge of which was material to my success, and I sometimes thought of obtaining my father's consent to visit England for this purpose; but I clung to every pretence of delay, and could not resolve to interrupt my returning tranquil lity."
5,67.frankenstein_de_1211_librivox,00022-frankenstein_5.flac,00022-f000006,0.6660470000000001,"Mein Gesundheitszustand, der bisher nicht der beste gewesen war, war bedeutend günstiger und mein Gemüt war wieder heiterer geworden, wenn mich nicht gerade die Erinnerung an mein unseliges Vorhaben quälte.","My health, which had hitherto declined, was now much restored; and my spirits, when unchecked by the memory of my unhappy promise, rose proportionably."
6,67.frankenstein_de_1211_librivox,00022-frankenstein_6.flac,00022-f000007,0.525564,"Mein Vater schien diese Veränderung mit Freuden zu bemerken und sann auf Mittel, meine trüben Gedanken, die hier und da wiederkehrten und wie düstere Schatten sich vor mein kommendes Glück stellten, gänzlich zu vertreiben.","My father saw this change with pleasure, and he turned his thoughts towards the best method of eradicating the remains of my melancholy, which every now and then would return by fits, and with a devouring blackness overcast the approaching sunshine."
7,67.frankenstein_de_1211_librivox,00022-frankenstein_7.flac,00022-f000008,0.302941,In diesen Augenblicken der Niedergeschlagenheit suchte ich in vollkommenster Einsamkeit meine Zuflucht.,At these moments I took refuge in the most perfect solitude.
8,67.frankenstein_de_1211_librivox,00022-frankenstein_8.flac,00022-f000009,0.618207,"Ich verbrachte ganze Tage allein in einem Boote auf dem See, sah dem Fluge der Wolken zu und lauschte dem leisen Plätschern der Wellen am Kiel.","I passed whole days on the lake alone in a little boat, watching the clouds, and listening to the rippling of the waves, silent Chapter I and listless."
9,67.frankenstein_de_1211_librivox,00022-frankenstein_9.flac,00022-f000011,0.785083,Die frische Luft und der warme Sonnenschein verfehlten auch nie ihre Wirkung auf mein Gemüt und ich konnte dann bei meiner Heimkehr die Begrüßung der Meinen immer mit leichterem Herzen und mit froherem Sinne entgegennehmen.,"It was after my return from one of these rambles that my father, calling me aside, thus addressed me: — I am happy to remark, my dear son, that you have re sumed your former pleasures, and seem to be returning to yourself."
10,67.frankenstein_de_1211_librivox,00022-frankenstein_10.flac,00022-f000011,0.950665,"Als ich wieder einmal von einem solchen Ausflug zurückkehrte, nahm mich mein Vater auf die Seite und sagte.","It was after my return from one of these rambles that my father, calling me aside, thus addressed me: — I am happy to remark, my dear son, that you have re sumed your former pleasures, and seem to be returning to yourself."
11,67.frankenstein_de_1211_librivox,00022-frankenstein_11.flac,00022-f000013,0.917241,"Ich habe mit großer Freude gemerkt, mein lieber Sohn, daß dein früherer Frohsinn zurückkehrt und du wieder der wirst, der du einst warst.","For some time I was lost in conjecture as to the cause of this; but yesterday an idea struck me, and if it is well founded, I conjure you to avow it."
12,67.frankenstein_de_1211_librivox,00022-frankenstein_12.flac,00022-f000014,0.942857,Und dennoch bist du noch immer nicht ganz glücklich und meidest unsere Gesellschaft.,"Reserve on such a point would be not only useless, but draw down treble misery on us all."
13,67.frankenstein_de_1211_librivox,00022-frankenstein_13.flac,00022-f000017,0.523404,Längere Zeit konnte ich mir keinen Grund dafür denken.,"But so blind is the experience of man, that what I conceived to be the best assistants to my plan may have entirely destroyed it."
14,67.frankenstein_de_1211_librivox,00022-frankenstein_14.flac,00022-f000018,0.62531,"Gestern aber kam mir eine Idee, und wenn etwas daran ist, so beschwöre ich dich, es mir zu gestehen.","You, perhaps, regard her as your sister, without any wish that she might become your wife."
15,67.frankenstein_de_1211_librivox,00022-frankenstein_15.flac,00022-f000019,0.435461,"Rücksichtnahme in dieser Sache ist gar nicht angebracht, sondern würde nur noch mehr Unheil über uns bringen.","Nay, you may have met with another whom you may love; and, considering yourself as bound in honour to your cousin, this struggle may occasion the poignant misery which you appear to feel."
16,67.frankenstein_de_1211_librivox,00022-frankenstein_18.flac,00022-f000024,0.6440819999999999,"Ihr habt einander von frühester Jugend an gern gehabt, habt mit einander gelernt und scheint nach Anlagen und Geschmack wie für einander bestimmt.","The expression of your sentiments on this subject, my dear Victor, gives me more pleasure than I have for some time experienced."
17,67.frankenstein_de_1211_librivox,00022-frankenstein_19.flac,00022-f000026,0.107143,Aber so blind sind wir Menschen.,"But it is this gloom, which appears to have taken so strong a hold of your mind, that I wish to dissipate."
18,67.frankenstein_de_1211_librivox,00022-frankenstein_20.flac,00022-f000028,0.588889,"Das, was ich für das beste hielt, um meine Zukunftspläne zu fördern, war vielleicht am meisten geeignet ihnen entgegenzuarbeiten.","We have been unfortunate, and recent events have drawn us from that everyday tranquillity befitting my years and infirmities."
19,67.frankenstein_de_1211_librivox,00022-frankenstein_21.flac,00022-f000029,0.926182,"Du hast sie jedenfalls nur als Schwester lieben gelernt und hegst gar nicht den Wunsch, sie als deine Frau zu besitzen.","You are younger; yet I do not suppose, possessed as you are of a competent fortune, that an early marriage would at all interfere with any future plans of hon our and utility that you may have formed."
20,67.frankenstein_de_1211_librivox,00022-frankenstein_22.flac,00022-f000029,0.545932,"Ich glaube eher, daß du eine andere liebgewonnen hast und daß dich der Kampf deiner Liebe gegen die von dir bereits übernommene Pflicht so elend macht.","You are younger; yet I do not suppose, possessed as you are of a competent fortune, that an early marriage would at all interfere with any future plans of hon our and utility that you may have formed."
21,67.frankenstein_de_1211_librivox,00022-frankenstein_23.flac,00022-f000031,0.7013510000000001,"Du befindest dich im Irrtum, lieber Vater.","Interpret my words with candour, and answer me, I conjure you, with confidence and sincerity."
22,67.frankenstein_de_1211_librivox,00022-frankenstein_24.flac,00022-f000032,0.857143,Ich liebe Elisabeth herzlich und aufrichtig.,"I listened to my father in silence, and remained for some time incapable of offering any reply."
23,67.frankenstein_de_1211_librivox,00022-frankenstein_25.flac,00022-f000033,0.931373,"Ich habe nie ein Weib kennen gelernt, das meine Bewunderung und Zuneigung so erregt hätte, wie es Elisabeth tut.","I revolved rapidly in my mind a multitude of thoughts, and endeavoured to arrive at some conclusion."
